Este,Norte,Cota,Rec_Peso_PND25_(%),Rec_Peso_PND25_(%)_nscore,cluster_con_nscore,cluster_sin_nscore,origen,pred_nscore_knn,pred_nscore_xgb
8587.410584133797,24447.392867888564,2041.3046809335733,,,1,,relleno,0.3116142123068892,1.1379166
8863.459617784914,23771.43114294602,1785.4157003019186,,,1,,relleno,0.943010711429595,2.1409802
8668.4105076606,24436.056677483888,1938.720305139224,,,1,,relleno,0.05011345839521044,-0.5426558
8920.433754873451,24219.189534906927,1962.7453201764035,,,1,,relleno,0.18472581597844556,-0.18649568
8675.116490101129,23920.85546481727,1940.97207949809,,,1,,relleno,-0.44578700486917705,1.1382134
8591.84043748948,23963.25573531925,2102.7663529479623,,,1,,relleno,0.9331474275270653,2.559302
8657.804738370622,24095.13854746649,2234.8679217955287,,,1,,relleno,-1.5359415806656813,0.25196433
8702.317195819292,24008.414504147426,1968.2346613647564,,,1,,relleno,0.2286871290120641,0.23697178
8820.41239883205,24224.98462054935,1817.9041705396728,,,1,,relleno,-0.2168448714299868,0.093776695
8752.168595281706,23770.267022300348,2043.2825759113407,,,1,,relleno,-0.10593429982595881,1.562707
8873.106936696702,24299.51313766965,2189.62165493939,,,1,,relleno,0.057170908303150726,0.7263458
8740.859458269764,24795.169656650218,2009.8895974290408,,,1,,relleno,-0.4097938605737973,-0.23397245
8708.473377064363,24093.447921309304,1931.8762438271217,,,1,,relleno,-0.6596626359242712,0.0012881425
8649.425607421552,24297.059809729777,2132.517426128499,,,1,,relleno,1.1335706150425289,1.24809
8694.635230638403,24220.975901657643,2045.9934255405024,,,1,,relleno,-0.18288730258244976,-0.6591628
8817.573680590538,24120.50446241061,1912.634751598288,,,1,,relleno,-0.19673501021681075,0.57377684
8888.797941188604,24170.88251543865,2092.670636063183,,,1,,relleno,0.07224697439653946,0.053125925
8629.721262576328,24479.84674351783,2119.530829122862,,,1,,relleno,1.107718801863522,0.50648594
8578.38660763199,24283.870235262097,2130.7548120109363,,,1,,relleno,0.3941905727239502,2.4175699
8794.970050852455,24015.35580486003,1821.6218739379028,,,1,,relleno,0.3648377001786077,0.09608695
8870.00588658885,23704.75492384378,1907.4218445521808,,,1,,relleno,-0.08703564637290755,1.1749625
8908.931835376145,23882.192710964224,2095.930021701013,,,1,,relleno,0.29190720150174565,0.22703129
8673.007992766625,23825.23815002002,2079.9483527672223,,,1,,relleno,1.3550837978895074,1.6190367
8703.34439208678,24199.26866367243,1898.6739948327604,,,1,,relleno,-0.6596626359242711,-0.40317202
8573.839482895375,24161.081341995712,2228.727813925371,,,1,,relleno,0.2656771335639245,1.7357932
8922.898950052891,24387.83908096976,1981.426546125465,,,1,,relleno,0.0891463533213251,0.15748829
8890.286604948415,23791.531494043556,1785.1795568915734,,,1,,relleno,1.167995387277656,0.93761843
8886.562109548706,24261.833471092166,1853.6398384441843,,,1,,relleno,-0.378157712724739,-0.434976
8827.167785729504,24160.15365870164,2037.235561227024,,,1,,relleno,0.6475617493141294,0.22537756
8684.84365202926,24299.38858089281,2144.0517030710607,,,1,,relleno,-0.7578686876894956,1.1530797
8757.081473502602,24107.93530705638,2152.1065818998927,,,1,,relleno,0.6614019867235157,0.9203726
8736.117393867396,23753.37272054797,2098.9858165776723,,,1,,relleno,1.5380677498780095,0.86110693
8824.748719024872,24892.665133923907,1978.971571402449,,,1,,relleno,-0.6873259303526446,-0.7275561
8554.274029482242,24472.99389355518,2146.09296905414,,,1,,relleno,0.2656771335639245,1.4163595
8842.060929374338,24723.261393230063,2005.686886686084,,,1,,relleno,-0.7187959296207364,-0.68345004
8708.10998417373,24364.45945865636,2079.40050417499,,,1,,relleno,-0.04307857780165514,-0.20305416
8589.597751523615,24209.13407105418,2174.8884612559627,,,1,,relleno,0.26567713356392453,1.969475
8784.523136836151,24023.202323762427,2238.2649102174146,,,1,,relleno,0.41538758840443074,0.5747121
8726.04601649217,24054.856035212262,2192.730382369753,,,1,,relleno,-0.6581229576996644,-0.06507774
8738.253568766439,24219.535127867344,1991.627861951606,,,1,,relleno,-0.225916819107628,-0.10455517
8629.983612959752,24308.725954085472,2052.597830003505,,,1,,relleno,0.12605573703875514,1.4453926
8770.05837441882,23715.191160900373,2149.6836597687225,,,1,,relleno,-0.2561995968057851,0.63325787
8877.108716635506,23799.429846890303,1974.948394942579,,,1,,relleno,-0.17237612668898677,1.1708496
8632.710646748115,24157.392778560206,1932.9246316525507,,,1,,relleno,1.7384424258473736,0.46618888
8625.611547857292,24592.625241836176,2131.4734815498678,,,1,,relleno,0.5628767447276032,0.48451295
8733.155836428914,23985.303006926617,2018.3791157777955,,,1,,relleno,0.3812017227264668,0.56184024
8899.139486126021,24163.297721180028,2090.154710653499,,,1,,relleno,0.2825254559370613,0.01378019
8622.802837753032,24517.918110655228,1998.5689626275916,,,1,,relleno,-0.27447380513027275,0.06278988
8832.28901595874,24535.538346386267,2126.7963938395965,,,1,,relleno,0.2940142020221977,0.053214304
8576.718592970532,23836.1805136894,2067.044873308283,,,1,,relleno,1.0506674914631842,3.1416368
8904.565999186638,23777.5197339682,1973.9791184608496,,,1,,relleno,0.05126865488578203,-0.2766285
8597.642067030098,23757.376490357725,2054.508300779673,,,1,,relleno,0.6809643293096662,2.8980284
8890.1393401424,24524.98499886401,2005.278440039896,,,1,,relleno,-0.40692967481245323,-0.54852194
8723.551237643329,24665.04842084774,2149.9897749200745,,,1,,relleno,-0.24038071914826603,0.40672746
8670.292105161596,23696.42164357765,2067.539505321597,,,1,,relleno,1.4919316370480549,1.6574134
8923.368386497423,23902.496307148776,2148.975678501951,,,4,,relleno,-1.55491067043892,-0.79011554
8912.786202815725,24355.8841052387,1968.678301072335,,,1,,relleno,-0.10386537717125599,-0.322148
8726.649282399325,24156.46501655812,1955.153244839682,,,1,,relleno,-0.5422600905420182,-0.65136284
8635.253809739854,24314.768705826493,2081.9167741035694,,,1,,relleno,0.2051716198862285,1.960452
8701.71216164346,24131.846033835634,1884.232798966022,,,1,,relleno,-0.6596626359242711,-0.90088916
8817.9962159358,24311.87186123074,1885.8415323074105,,,1,,relleno,-0.6764269739927069,0.8120777
8931.582930344654,24485.806007163446,1952.215361540317,,,1,,relleno,0.10402209585600955,-0.19733106
8561.40273068202,24441.84982597339,2105.2009295342627,,,1,,relleno,0.3941905727239502,1.3520142
8772.969605942659,24292.87318697911,1925.7757410401896,,,1,,relleno,-0.09582120363139564,0.5282596
8697.0604460396,24454.837048466896,1901.147429898024,,,1,,relleno,-0.28515507500552156,-0.78496534
8819.912753212842,24028.79967601801,1935.1836292529604,,,1,,relleno,0.15680841585747304,0.47622618
8892.947293991552,23863.372037532867,1906.486338452154,,,1,,relleno,0.23578164621591396,-0.0543182
8945.688047671185,23958.510369222047,1979.1474438813289,,,1,,relleno,0.1442522408951917,0.76758534
8930.422629825754,23841.396166944494,1999.713446838506,,,1,,relleno,0.18839301395162963,0.124305755
8686.254939657087,23805.80786433983,2027.497771496217,,,1,,relleno,1.269208279055546,1.4926918
8579.127811094722,24665.78612106855,2140.4417562549465,,,1,,relleno,0.3941905727239501,1.1979333
8592.013807514722,24453.760402488115,2150.869439754327,,,1,,relleno,0.7858014689952235,1.5164479
8765.47908053158,24233.655931553683,1987.942739253598,,,1,,relleno,0.19251790324182833,0.17222153
8813.407334709118,24335.861001465164,2241.1132303722907,,,1,,relleno,0.19329708670879261,-1.0041333
8830.336163185897,23791.19395820253,1965.1152269167196,,,1,,relleno,-0.016231103868792764,1.1423751
8644.778699066726,23826.262782812468,2210.5016588055723,,,1,,relleno,0.062306843897921335,-1.2546667
8845.854413563678,23801.71014501732,1965.7311355765949,,,1,,relleno,-0.10958883179415702,1.0077215
8906.236890033573,23973.38791651705,1969.8881540157745,,,1,,relleno,0.38198866228980916,-0.010700174
8878.074281837708,24585.42116482861,2171.181309915833,,,2,,relleno,1.3807484312122034,2.0344126
8525.08941971676,24656.660529013752,2186.775192576217,,,1,,relleno,-0.48658787325985,-0.85591626
8898.030311275725,23699.660765247067,1946.8207998429343,,,1,,relleno,0.06325004103837828,-0.16334707
8785.623764398786,23849.89440653657,1831.713619476,,,1,,relleno,0.4038536866419215,1.3292578
8918.361633573899,23890.01767086975,2025.2823479465228,,,1,,relleno,0.4265611856671717,0.769205
8875.710160686976,24949.887312081235,1988.1928837872467,,,4,,relleno,-1.3783045621194556,-0.05594293
8629.69997604193,24043.127289160268,2220.6918224281617,,,1,,relleno,-1.5359415806656813,0.9352314
8519.379352064709,24206.94801299912,2149.3214277264838,,,1,,relleno,0.023348307497704068,2.1233046
8883.912324555757,24465.780504261915,2045.7128382002616,,,1,,relleno,-0.44173732255800446,-0.30548558
8555.130297634529,24276.82255780463,2099.435538591209,,,1,,relleno,0.32069860465634403,2.475971
8831.161270521057,24633.604160337072,1954.1777017510176,,,1,,relleno,-0.3413118392643899,-0.74915946
8586.538818085839,24606.04959140151,2205.008365178014,,,1,,relleno,0.2741918664045005,-0.33885676
8763.670872839051,24097.01855364352,2214.374233424924,,,1,,relleno,0.4616399363419334,1.0491841
8868.731731587355,23926.00924631689,1966.5842176436825,,,1,,relleno,0.1128902314310434,0.16644423
8815.967542851113,23822.50465877469,2072.3988434537664,,,1,,relleno,-0.387726583050731,0.011556439
8634.833791620236,23921.276019918176,2189.124453681007,,,1,,relleno,-0.00990613022867084,1.7955477
8829.65240653398,24167.6696353986,2210.624136275178,,,1,,relleno,0.6447863066456552,0.8554207
8759.197543179984,24795.010282751555,2044.4145124852976,,,1,,relleno,-0.42166133385818744,-0.27934247
8829.85313733516,24022.284017198705,2002.3016347960329,,,1,,relleno,0.00654680651060201,0.2850553
8794.200386550945,24792.241216149974,2059.114865342426,,,1,,relleno,-0.7650485975498215,-0.16326593
8755.781598636406,23693.938693678312,1954.4572886492888,,,1,,relleno,0.5450435511311267,2.1344082
8666.316057528884,24169.401146128337,2121.437398512904,,,1,,relleno,1.167966626677585,0.8649069
8830.414153449276,23730.025514559144,1953.4690003306248,,,1,,relleno,-0.016231103868792764,1.3016756
8859.254305678565,24186.785371866765,2139.548145837425,,,1,,relleno,0.08010859766620307,0.2973739
8638.223003834919,23859.943371936617,1979.2094167843536,,,1,,relleno,0.8519079019789931,1.9989592
8676.369059803423,24565.710115621016,2119.3921848502696,,,1,,relleno,0.3244694675670001,-0.15904866
8557.894787825146,24159.916476107832,2150.854119941715,,,1,,relleno,0.26567713356392453,2.353193
8807.375629245425,24505.431558052995,2142.828491130657,,,1,,relleno,0.15683349015604012,0.3213754
8736.927535500234,24159.38003295236,2038.9175944418805,,,1,,relleno,0.23118376631428061,-0.3570681
8768.667763638885,23896.87800831659,1867.7364334287067,,,1,,relleno,0.7230020366043004,2.7678998
8916.818933792592,24149.84104259958,1915.4344098320028,,,4,,relleno,-0.876061839653796,-1.32209
8877.836132598646,24134.022893363137,2070.524576333144,,,1,,relleno,-0.0006783048379525036,0.14966081
8820.206057688429,24808.95644821813,2077.750214317197,,,1,,relleno,-0.06213364937525841,-0.039245203
8609.278632482536,24394.859675480344,2006.668177250204,,,1,,relleno,-0.27447380513027275,0.5499366
8604.024194981363,24087.347849124573,2184.8052660288363,,,1,,relleno,0.6644941643272333,2.0480354
8712.808400975211,23856.183737308296,2206.851744845035,,,1,,relleno,-0.31832609531113615,0.14793196
8918.053872980501,24660.286936885943,2036.6847088103675,,,4,,relleno,-1.2255610146911433,-1.3848295
8506.41074360852,24569.68872095929,2161.876053775272,,,1,,relleno,-0.48658787325985,0.450457
8913.994345715268,23681.24667765056,1925.850316158484,,,1,,relleno,0.1340862353643301,-0.020585373
8835.677516254234,24225.565340069646,1826.7079877910403,,,1,,relleno,-0.2168448714299868,-0.14530891
8894.928222066175,24020.45815236775,2151.356999946561,,,1,,relleno,-0.43466656588052927,0.029956954
8810.289794027698,24557.465733244328,2076.9709650294644,,,1,,relleno,0.4495956179511751,-0.5038019
8821.108200072993,23978.45581795359,2194.582218639033,,,1,,relleno,0.8783779454032856,0.639129
8864.188183004222,24845.894970044803,1942.3277894145217,,,4,,relleno,-1.4939590961664104,-1.6062615
8914.118366203105,23927.875117820084,1782.571991447563,,,1,,relleno,0.9390221878156373,1.1517537
8723.946039427265,23798.77780272757,1982.9213723847167,,,1,,relleno,0.8698988454708771,1.7138296
8721.211541668677,24051.92158728508,2025.9762205344125,,,1,,relleno,1.0272242993854566,-0.67539513
8880.759986091509,24177.57997332065,1810.374364303879,,,1,,relleno,0.20666503307153378,0.40345803
8873.260915174174,24665.53914896888,1936.6414629680608,,,1,,relleno,-0.40431628026361643,-0.27314672
8639.004870401459,23938.08956344642,2014.7209116641172,,,1,,relleno,0.31768896469084423,0.8811633
8603.237865715286,24033.198279457705,2111.0149791904305,,,1,,relleno,1.0888507438301118,2.5938892
8866.46648159123,24421.202881322664,2228.03575270483,,,1,,relleno,-0.22321920710801968,-0.6667824
8749.015205903686,24592.758064574333,2079.4389254448765,,,1,,relleno,-0.3228090366303974,0.06812349
8916.448212360425,24325.22163195689,2162.3597357029007,,,2,,relleno,1.2440753782515726,1.3542128
8770.23362176337,24740.84004627972,2056.924176925571,,,1,,relleno,-0.6240074565112239,-0.22539903
8623.451454942267,23978.92469941171,2078.523405798708,,,1,,relleno,1.158330170527913,2.019352
8557.806902349223,23898.762620641934,2084.4678412760604,,,1,,relleno,1.3043756526089143,2.3347297
8904.983839178047,23851.34417534959,1783.4276369514998,,,1,,relleno,1.0358443926571095,0.7955969
8843.990990413986,24013.89299245958,1887.1362760769205,,,1,,relleno,-0.15661666416673461,-0.18684736
8721.883979408425,24438.71830588658,2195.700824923736,,,1,,relleno,-0.8878634016433141,-0.6326803
8824.457492972182,24003.9576681005,2203.766637547442,,,1,,relleno,0.8783779454032856,0.6445262
8862.702705870173,24490.59046765419,1865.7050366650951,,,1,,relleno,-0.3560965125587369,-0.42549917
8662.25125277481,24425.25620627302,2134.8847182771938,,,1,,relleno,0.3496339528092978,0.6941085
8788.158850048383,24786.15884258189,2088.563013663252,,,1,,relleno,-0.05026617609086834,0.059385862
8679.320074498357,24132.472360004685,1998.745588188862,,,1,,relleno,0.16532432585927137,0.1054222
8935.199633434804,23990.361983289757,1789.95923737297,,,1,,relleno,1.0358443926571095,1.1177505
8790.185560020824,23818.852375794468,2197.2914753869936,,,1,,relleno,0.2423356048330017,0.49970135
8689.39190485124,24732.690910629382,2076.5043709591614,,,1,,relleno,-0.5137058918990955,-0.26128176
8737.955278972964,24408.45839030474,2108.859972375362,,,1,,relleno,0.3861248844372121,0.56018656
8703.70234112319,24493.560707630888,2194.237258035647,,,1,,relleno,-1.0069039921601415,-1.2509358
8728.701466698505,23874.993811125754,2054.106613269776,,,1,,relleno,1.2279215544940625,-0.30450225
8749.63198433391,24154.24389982389,2021.0893098141075,,,1,,relleno,-0.31852608975040547,-0.3055101
8860.388024057254,24037.11391204463,1868.117723282766,,,1,,relleno,-0.08634373810271562,-0.040203165
8680.445933702425,23774.3940736761,2182.778253790594,,,1,,relleno,0.062306843897921335,0.9130599
8833.644179142113,24335.49993420733,1988.634054647373,,,1,,relleno,-0.18579928032671356,-0.21801338
8718.057703106837,24250.03404571148,1854.4426345511472,,,1,,relleno,-0.3348802668958311,-0.61575675
8693.35352150567,23729.95588250799,2105.3858432755187,,,1,,relleno,1.3550837978895074,1.2896687
8831.044889369705,24153.16258555988,2047.5022850752707,,,1,,relleno,0.6034543091741119,0.30656514
8688.12851214237,24240.09125589679,2003.10044755808,,,1,,relleno,0.02277411254276789,-0.26749033
8707.930492151881,24142.624223600364,2048.0022996359426,,,1,,relleno,0.32293864643083847,-0.6112603
8645.239770267286,24320.47739186977,2021.1766705937523,,,1,,relleno,-0.2744738051302728,0.34525877
8675.836469115124,24628.20658972633,2049.407513863993,,,1,,relleno,-0.18796752771669173,-0.46474147
8576.575713111884,24166.991043286114,2063.182036867975,,,1,,relleno,0.46465474346799873,2.255781
8897.70406053747,24058.72534963196,1858.7762562927087,,,1,,relleno,-0.04313310418599844,-0.014045924
8856.969817241772,24412.277016888034,1951.805325497834,,,1,,relleno,0.5260469961384452,-0.120184146
8678.282581326659,24555.632517145383,2199.6269282728167,,,1,,relleno,-1.437711761212927,-0.34971523
8892.791843293597,24216.092118357017,2188.1908670389766,,,1,,relleno,0.057170908303150726,0.274686
8807.908513905257,24061.844411179543,2188.8162013819947,,,1,,relleno,0.9106605785448725,0.6763643
8818.977285173636,23873.74256583332,2197.597995660354,,,1,,relleno,0.28958992091305974,-0.013340607
8551.560356487631,24416.85727738599,2202.930306601232,,,1,,relleno,0.26567713356392453,0.3280339
8686.887369443284,24148.37882116518,2211.083730802522,,,1,,relleno,-1.6970080398134209,-0.19104275
8763.17579929188,23987.267963250622,2200.2689454617293,,,1,,relleno,0.14782403815981326,0.29311
8886.361895035476,24073.09509580904,2036.830661290504,,,1,,relleno,0.1438099045957614,0.48609838
8906.735225604534,23950.028559003928,1917.7907443596648,,,1,,relleno,0.2287750461525954,0.09636359
8914.246417426793,24728.43304631093,1944.9256820963997,,,4,,relleno,-1.3843935071786735,-1.5844334
8748.282829103857,24194.04675755268,2114.2706089623007,,,1,,relleno,0.6937875622690268,0.8340301
8825.510812106815,24129.80047195148,2078.513963444545,,,1,,relleno,0.3430656708979956,0.86727005
8829.783824623686,24428.552874200413,2219.3348210961567,,,1,,relleno,-0.38134176001864506,-0.18683267
8764.969525289376,24015.1815059592,1861.9400699493888,,,1,,relleno,0.6630463267252886,0.63825095
8538.300927291903,24272.83311671034,2178.528717918992,,,1,,relleno,0.26567713356392453,1.2570425
8574.813276063061,24515.75994557535,2079.142456516624,,,1,,relleno,0.8824792848441602,0.521007
8857.49917075389,23796.17766512727,2022.720102881496,,,1,,relleno,0.3531793841783815,0.813224
8774.664623057322,23817.3911999792,2106.7792729187126,,,1,,relleno,-0.5908236536402706,-0.045794383
8821.78041289634,23910.04442838136,1835.3709394354469,,,1,,relleno,0.38891347165813733,0.99774134
8821.804676685533,24364.909515572745,2190.0609607315564,,,1,,relleno,-0.1208759225139187,-0.44687387
8767.273932356327,24700.815241491844,2128.7760928653274,,,1,,relleno,0.8589148322621828,-0.026095195
8926.6023479311,24075.763773667102,1966.0104229392432,,,1,,relleno,0.12210099894539035,-0.15449014
8653.54785446883,24253.42519211038,2102.158758794716,,,1,,relleno,1.1335706150425289,0.9919974
8614.023240794795,24390.06291707036,2132.790519831619,,,1,,relleno,0.9253215573088376,0.7866531
8705.954438313564,23718.50734748517,2150.700140628098,,,1,,relleno,0.1732976200910607,1.1080583
8739.221691431689,24418.000871478103,2191.2537869744706,,,1,,relleno,-0.731048156350362,-0.56199545
8720.796515350146,23996.22677461403,1936.9769832658665,,,1,,relleno,-0.6596626359242712,1.2811073
8768.813127148189,24447.632601089583,1877.4385301781456,,,1,,relleno,-0.2355239972836735,0.03581541
8705.110942424344,24015.11660719077,1926.5877944503716,,,1,,relleno,-0.6596626359242711,-0.17832409
8906.366881814682,24134.85012123485,2018.6718862845,,,1,,relleno,0.5160323635263162,-0.008052298
8781.43350295498,23826.86037941411,2153.323017253684,,,1,,relleno,0.24998732992012734,0.1774455
8619.9387051729,24158.87350924226,2095.910009512694,,,1,,relleno,0.7064249461206616,2.046411
8496.453110514938,24501.405598610385,2183.5790170139053,,,1,,relleno,-0.48658787325985,-0.20825401
8790.28546854495,24651.33121141164,1944.1199985762496,,,1,,relleno,-0.4073530299834288,-0.5970638
8598.695406643494,24048.106146734703,2217.147425015466,,,1,,relleno,0.6730088971678094,1.8665949
8827.865217565755,24725.377898215116,2053.0559083371054,,,1,,relleno,-0.5892988955666354,-0.50304615
8778.907753934724,23682.9201411565,2036.6751168103308,,,1,,relleno,-0.9357578329987077,0.5165644
8649.648202458331,24582.8873232797,2217.482412111661,,,1,,relleno,-1.0150975632605268,-0.65988743
8898.23729438012,24390.221273097613,2204.5666603505256,,,1,,relleno,-0.33224664429682804,-0.4089374
8772.0453531201,24063.01429503206,2230.040591184102,,,1,,relleno,0.4616399363419334,0.814876
8701.120650499648,24363.340908506947,2066.965400458097,,,1,,relleno,-0.04307857780165514,-0.46740228
8788.966463138686,24021.6590798155,2000.0132900944725,,,1,,relleno,-0.8245829837017752,-0.7544441
8880.273460497665,24098.278206137824,1992.9201035682472,,,1,,relleno,0.5392784318171591,0.7797186
8599.84201017837,23946.46533616041,2141.27971733832,,,1,,relleno,1.4032348359897298,2.3637552
8836.310656656382,23785.829720550293,1817.1053882519816,,,1,,relleno,1.03150495416264,1.2747053
8528.998008788953,24277.13430301396,2157.09368692093,,,1,,relleno,0.0016999489851956984,2.1685894
8779.106203802123,24144.6632479946,1988.864623992578,,,1,,relleno,0.4113965242689546,-0.8241485
8758.895649860171,24002.8038333637,2134.284681048434,,,1,,relleno,-0.15364861326247428,-0.25467685
8746.517438062618,24642.355225872336,2046.16961500448,,,1,,relleno,-0.16741392639326177,-0.41622257
8712.343828726942,24524.274924454625,2105.694421921045,,,1,,relleno,-0.0771211935759232,-0.44932806
8880.045667052995,24238.97651500152,1976.594117624865,,,1,,relleno,0.15427522832635168,0.26541483
8823.165381397841,23826.53110013432,2136.3906084271666,,,1,,relleno,0.34345684117192044,0.25039127
8934.274262504581,23939.63415461829,2051.9401688794,,,1,,relleno,0.6191590024266362,0.33235577
8835.008960093437,24679.62049367133,2108.394208436959,,,1,,relleno,0.35058494531200884,-0.09299546
8764.323043189157,23752.825599559543,1939.5874598714863,,,1,,relleno,0.6495750384758956,2.0964239
8567.185271027167,24118.04352625136,2113.471691528276,,,1,,relleno,0.320698604656344,3.0650935
8616.610346573787,23946.45772135992,2084.237656647608,,,1,,relleno,1.0888507438301116,2.0314488
8713.326765056248,24434.379501197,2242.282093351227,,,1,,relleno,-1.6017626999660053,-1.0034612
8893.457601336137,24489.77496899901,2027.4215182524272,,,1,,relleno,-0.4363789160033564,-0.4483019
8655.113211368096,23790.038133520982,2209.5550028207404,,,1,,relleno,0.062306843897921294,-1.5270842
8601.329713680427,24176.82743584472,2230.9239441854925,,,1,,relleno,0.6730088971678094,1.8354838
8541.150473559966,24217.81154075533,2152.834970774619,,,1,,relleno,0.26567713356392453,2.0439901
8643.882869744986,24647.389766786426,2177.140959421461,,,1,,relleno,0.20977775661102566,-0.30617282
8600.525412463412,24057.84351736548,2105.15495288173,,,1,,relleno,1.0888507438301118,2.2347486
8737.45983956747,24414.549394546342,1895.6904242833111,,,1,,relleno,-0.6028221962601348,0.26827338
8928.058810132965,24220.31331338656,1851.2262335650137,,,1,,relleno,-0.05584949722524431,0.022358706
8856.941599770029,24160.41267464727,1811.123018133692,,,1,,relleno,-0.1900690913147059,-0.08967942
8770.06881058091,23790.475446619675,1854.174137212907,,,1,,relleno,0.5343260401878037,2.330098
8709.783962805235,24500.69371126929,1982.6563860845515,,,1,,relleno,-0.29273694165479597,-0.7933178
8667.545213757643,23759.967767157475,2205.71663577766,,,1,,relleno,0.062306843897921294,0.7748591
8622.19854289829,24508.0410875846,2042.6348188583536,,,1,,relleno,0.06632712859762958,-0.036471616
8821.91867435355,24962.24089050628,1999.1418294717728,,,1,,relleno,-0.6873259303526446,-0.64236695
8725.413142689289,24387.18121759662,2061.497144497617,,,1,,relleno,-0.24997960669687033,-0.2179292
8823.351333250628,24828.090923816053,1998.9335789012348,,,1,,relleno,-0.6873259303526446,-0.8605673
8695.831582534778,23906.438802276185,2027.5513729287693,,,1,,relleno,1.269208279055546,1.1570402
8740.230616814253,24276.5224815184,2019.731937766164,,,1,,relleno,0.10919075826458861,-0.02233266
8874.745020598182,24262.09058313034,2087.5022003562813,,,1,,relleno,0.17763019876383304,-0.010533862
8893.410152151984,23875.04319062704,2031.6280223374677,,,1,,relleno,0.3112917779135528,-0.41770306
8724.909082310067,23875.014861619664,1874.0767747764012,,,1,,relleno,0.389783660273409,-0.12426266
8828.557243830368,24059.24350978848,2229.976645316546,,,1,,relleno,0.8886552663866161,1.0761133
8883.356430108955,24850.99826848684,1966.7472954267928,,,4,,relleno,-1.3783045621194556,-1.617202
8623.546348871223,24619.304463384997,2075.5706337183424,,,1,,relleno,0.502876740369012,0.58571184
8663.122302080688,23975.47088950579,2016.0027780335747,,,1,,relleno,0.657981318400257,0.6773721
8779.23360610106,24532.54282894043,1900.080657287245,,,1,,relleno,-0.11566329402334649,0.02708973
8636.315233934867,23845.11326458157,2030.5056869352704,,,1,,relleno,0.31768896469084423,2.456099
8645.02240458622,24252.315714889843,1880.002372541205,,,1,,relleno,1.6113575656126975,0.14022134
8612.427174350212,24163.10195751475,2065.8197067319484,,,1,,relleno,0.1260557370387551,1.6672113
8662.408284051295,23756.838246312636,2190.232633546976,,,1,,relleno,0.062306843897921335,0.98885816
8865.596345150982,23734.99995980937,2016.809288594377,,,1,,relleno,0.49797784841923554,0.9674553
8777.472099927725,24186.032755650205,2122.45605348002,,,1,,relleno,0.3801264564623999,0.17456107
8501.176633155486,24240.98668689583,2154.2089223563294,,,1,,relleno,-0.19494899075068073,2.0951269
8751.89193035423,24491.046472185026,1989.297765278872,,,1,,relleno,-0.12319219580490422,-0.9926011
8638.925454170461,24105.662892837667,2021.7033564686844,,,1,,relleno,-0.0373777902886836,0.91667837
8654.813156947823,24335.665877113337,2072.224641046475,,,1,,relleno,0.030649356084480807,0.6990901
8803.1446443547,24398.67502149901,1871.8313518581772,,,1,,relleno,-0.23318580293391222,-0.17230284
8829.816244819716,24498.18267879644,1870.3182345016392,,,1,,relleno,-0.3200315175140132,-0.6349999
8820.091891595937,23795.945780984766,2145.698686668369,,,1,,relleno,0.34345684117192044,0.30071086
8670.200710543833,24157.6456393681,2064.064378781771,,,1,,relleno,0.749528891460048,0.59866863
8838.231845902976,24209.1658375539,1872.995458748696,,,1,,relleno,-0.2168448714299868,-0.24719208
8604.665755739468,24706.20676293357,2117.406286388651,,,1,,relleno,0.7858014689952235,0.7348592
8800.545175299274,23849.416566416992,1876.7417916698207,,,1,,relleno,0.5128799979933265,1.4666727
8666.09294518812,23969.40174433864,2057.266913991739,,,1,,relleno,0.6347792997946948,2.089468
8833.114931364848,24512.51281057812,2217.8771817065144,,,1,,relleno,-0.3700463092940374,-0.46735752
8618.149121444336,24380.9366384046,2044.328071818091,,,1,,relleno,0.3116142123068892,0.31102514
8807.489128649988,23751.056742667395,2138.4618747120885,,,1,,relleno,0.34345684117192044,0.2761678
8862.921797372177,23873.301588645623,2194.86006888487,,,1,,relleno,-0.46751820051722176,-0.019472128
8798.951486224269,24394.490068121864,2091.295814453656,,,1,,relleno,0.4850568214627914,0.06784641
8629.457768547929,24311.64829556672,1968.98453682938,,,1,,relleno,-0.27447380513027275,1.2272981
8676.770665340722,24206.096031503563,2171.1095327806465,,,1,,relleno,-1.4479727353427747,0.8138914
8608.237103542508,24111.987851710877,2159.620284951382,,,1,,relleno,1.3688388243546732,3.0195794
8711.265933003224,24454.92499669642,1906.6246497870743,,,1,,relleno,-0.2316939681281988,-0.8860755
8796.058199149757,24187.33046831662,2099.5720565133256,,,1,,relleno,-0.09826354993360989,0.3279763
8781.248029626933,24681.18884796281,2083.9220446140475,,,1,,relleno,-0.05026617609086834,0.029589666
8789.590280757326,24697.207476638745,2041.053939521057,,,1,,relleno,-0.7650485975498215,-0.10222344
8641.75918809258,24112.03448996308,1912.3653661194448,,,1,,relleno,1.4568056032920755,0.70337266
8961.29749819571,24086.77853842634,2103.779331985604,,,1,,relleno,0.4457373423614344,-0.4416599
8729.418023331078,23958.307946743866,1963.432039210388,,,1,,relleno,0.5875186404020588,1.0781544
8920.999840605953,23920.059291320573,1801.9384815935,,,1,,relleno,1.0358443926571095,1.0846345
8597.284186597608,24470.445480270253,2033.6764437136,,,1,,relleno,0.010090714560774861,0.7418027
8776.796700127274,24546.054178973667,2199.76361136984,,,1,,relleno,0.08101199491829345,-0.39003652
