xcentre,ycentre,zcentre,recpe,ue
8615.0,24207.5,1897.5,30.73999977,2
8605.0,24207.5,1897.5,30.73999977,2
8605.0,24192.5,1897.5,30.73999977,2
8615.0,24207.5,1912.5,22.77446365,3
8625.0,24207.5,1912.5,14.0,1
8635.0,24192.5,1912.5,30.73999977,2
8625.0,24192.5,1897.5,30.73999977,2
8635.0,24207.5,1912.5,14.0,1
8655.0,24207.5,1897.5,14.0,1
8655.0,24207.5,1912.5,14.15999985,1
8655.0,24192.5,1897.5,14.0,1
8645.0,24207.5,1912.5,22.44828224,3
8645.0,24207.5,1897.5,22.72330856,3
8645.0,24192.5,1912.5,14.15999985,1
8645.0,24192.5,1897.5,24.53826141,3
8655.0,24192.5,1912.5,22.44511032,3
8665.0,24207.5,1912.5,22.11043358,3
8665.0,24207.5,1897.5,22.41911697,3
8675.0,24192.5,1912.5,19.02166176,2
8675.0,24207.5,1912.5,14.15981865,1
8665.0,24192.5,1912.5,22.44511223,3
8665.0,24192.5,1897.5,22.25213432,3
8675.0,24207.5,1897.5,14.0,1
8675.0,24192.5,1897.5,14.0,1
8685.0,24192.5,1912.5,16.10029411,1
8695.0,24192.5,1912.5,15.53764534,1
8685.0,24207.5,1912.5,14.15961647,1
8685.0,24207.5,1897.5,20.4641571,2
8695.0,24207.5,1912.5,17.88312721,3
8695.0,24207.5,1897.5,19.95420456,3
8685.0,24192.5,1897.5,19.02160454,2
8695.0,24192.5,1897.5,18.14669609,3
8705.0,24207.5,1897.5,19.02160454,2
8705.0,24207.5,1912.5,15.10628319,3
8705.0,24192.5,1897.5,16.36499977,1
8705.0,24192.5,1912.5,15.10628319,3
8715.0,24192.5,1912.5,16.03002167,2
8715.0,24192.5,1897.5,16.1111393,2
8715.0,24207.5,1897.5,12.38000107,2
8715.0,24207.5,1912.5,14.14209843,2
8725.0,24192.5,1897.5,16.36499977,1
8735.0,24192.5,1912.5,15.53925514,1
8725.0,24207.5,1897.5,14.0,1
8735.0,24207.5,1912.5,15.53919983,1
8735.0,24192.5,1897.5,16.36499977,1
8735.0,24207.5,1897.5,14.36875534,2
8725.0,24207.5,1912.5,17.57037544,2
8725.0,24192.5,1912.5,17.89221954,2
8745.0,24207.5,1912.5,16.10182762,1
8755.0,24207.5,1912.5,14.67416286,1
8745.0,24192.5,1897.5,17.40722275,1
8745.0,24192.5,1912.5,15.53928661,1
8755.0,24192.5,1897.5,16.26642609,1
8755.0,24192.5,1912.5,15.81785774,1
8745.0,24207.5,1897.5,13.7642889,2
8755.0,24207.5,1897.5,15.496315,1
8775.0,24207.5,1912.5,15.79267502,3
8775.0,24207.5,1897.5,15.72333336,3
8765.0,24207.5,1912.5,15.34941769,1
8765.0,24192.5,1912.5,15.86135197,1
8775.0,24192.5,1897.5,15.72333336,3
8775.0,24192.5,1912.5,15.95525169,1
8765.0,24207.5,1897.5,15.58335876,1
8765.0,24192.5,1897.5,15.58139706,1
8785.0,24192.5,1912.5,15.84806347,1
8795.0,24207.5,1897.5,15.75054169,2
8795.0,24192.5,1897.5,15.18653107,2
8795.0,24192.5,1912.5,15.10019016,1
8785.0,24207.5,1897.5,15.51281834,1
8795.0,24207.5,1912.5,15.23215199,1
8785.0,24192.5,1897.5,15.73311806,3
8785.0,24207.5,1912.5,14.92810917,1
8815.0,24207.5,1912.5,19.50901985,2
8805.0,24207.5,1912.5,19.13228607,2
8805.0,24207.5,1897.5,18.80828476,2
8815.0,24192.5,1897.5,18.44313812,2
8805.0,24192.5,1897.5,15.64220142,2
8815.0,24192.5,1912.5,18.71640587,2
8805.0,24192.5,1912.5,18.96069527,2
8815.0,24207.5,1897.5,15.26051903,1
8835.0,24192.5,1897.5,14.57758236,1
8825.0,24207.5,1912.5,15.15950584,1
8825.0,24207.5,1897.5,15.16221237,1
8835.0,24192.5,1912.5,14.61311054,1
8825.0,24192.5,1897.5,18.6802578,2
8835.0,24207.5,1897.5,15.05483055,1
8835.0,24207.5,1912.5,15.08497143,1
8825.0,24192.5,1912.5,19.18186569,2
8845.0,24192.5,1897.5,14.45576096,1
8845.0,24192.5,1912.5,14.75793839,1
8855.0,24207.5,1897.5,15.69581795,3
8855.0,24207.5,1912.5,15.54360008,3
8845.0,24207.5,1912.5,20.15895271,2
8845.0,24207.5,1897.5,18.88395882,2
8855.0,24192.5,1912.5,15.78860092,3
8855.0,24192.5,1897.5,15.86500835,3
8865.0,24192.5,1912.5,15.77911854,3
8865.0,24192.5,1897.5,18.57497406,2
8875.0,24207.5,1912.5,15.54119015,3
8875.0,24207.5,1897.5,15.68091869,3
8865.0,24207.5,1897.5,17.8130188,2
8875.0,24192.5,1897.5,15.85887909,3
8875.0,24192.5,1912.5,15.78259754,3
8865.0,24207.5,1912.5,19.34763336,2
8895.0,24207.5,1912.5,14.97317028,1
8885.0,24192.5,1912.5,15.79899311,3
8895.0,24207.5,1897.5,16.3013649,2
8885.0,24207.5,1912.5,15.57909298,3
8885.0,24192.5,1897.5,15.86474228,3
8895.0,24192.5,1897.5,14.85755444,1
8885.0,24207.5,1897.5,15.70130539,3
8895.0,24192.5,1912.5,15.00433254,1
8915.0,24207.5,1912.5,14.43493271,1
8915.0,24192.5,1912.5,14.45681667,1
8915.0,24192.5,1897.5,14.86313725,1
8905.0,24207.5,1897.5,14.66791534,1
8905.0,24192.5,1897.5,14.70689774,1
8905.0,24192.5,1912.5,15.09486485,1
8905.0,24207.5,1912.5,17.00794029,2
8915.0,24207.5,1897.5,14.11381054,1
8935.0,24192.5,1897.5,14.35060883,1
8925.0,24192.5,1912.5,14.4358654,1
8925.0,24207.5,1912.5,14.25020504,1
8935.0,24192.5,1912.5,13.63444328,1
8935.0,24207.5,1897.5,16.58580017,2
8925.0,24192.5,1897.5,16.96710968,2
8935.0,24207.5,1912.5,16.90968323,2
8925.0,24207.5,1897.5,17.0456295,2
8945.0,24192.5,1912.5,17.24416733,2
8945.0,24207.5,1912.5,17.02877808,2
8955.0,24207.5,1897.5,16.63998413,2
8945.0,24192.5,1897.5,17.15540695,2
8955.0,24192.5,1897.5,14.63875198,2
8955.0,24192.5,1912.5,18.06110764,2
8955.0,24207.5,1912.5,17.35343742,3
8945.0,24207.5,1897.5,16.78335762,2
8975.0,24192.5,1912.5,16.86375618,3
8975.0,24192.5,1897.5,12.53925037,1
8965.0,24192.5,1897.5,14.72354412,2
8965.0,24192.5,1912.5,14.79199982,2
8965.0,24207.5,1912.5,14.74126434,2
8965.0,24207.5,1897.5,14.79939938,2
8975.0,24207.5,1912.5,17.74252129,3
8975.0,24207.5,1897.5,17.29737663,3
8995.0,24207.5,1912.5,14.67435646,2
8985.0,24207.5,1912.5,14.77416897,2
8985.0,24192.5,1912.5,17.13326454,3
8985.0,24192.5,1897.5,14.53534412,2
8985.0,24207.5,1897.5,12.6660099,1
8995.0,24192.5,1897.5,14.67489147,2
8995.0,24207.5,1897.5,11.25580406,1
8995.0,24192.5,1912.5,14.67359257,2
9005.0,24192.5,1897.5,13.05000019,2
9005.0,24192.5,1912.5,13.05000019,2
9015.0,24207.5,1897.5,13.32027149,1
9015.0,24207.5,1912.5,13.94235229,1
9005.0,24207.5,1912.5,14.37975788,1
9005.0,24207.5,1897.5,11.2405653,1
9015.0,24192.5,1897.5,13.62061691,1
9015.0,24192.5,1912.5,13.7476902,2
9025.0,24207.5,1897.5,13.50010681,2
9025.0,24207.5,1912.5,13.85699272,2
9035.0,24207.5,1897.5,14.5467453,2
9025.0,24192.5,1912.5,14.95307922,2
9025.0,24192.5,1897.5,13.9848032,2
9035.0,24192.5,1897.5,14.5467453,2
9035.0,24192.5,1912.5,14.95307922,2
9035.0,24207.5,1912.5,14.95824623,2
9055.0,24192.5,1897.5,14.48034954,2
9055.0,24207.5,1897.5,14.43373299,2
9055.0,24207.5,1912.5,15.51257801,2
9045.0,24207.5,1912.5,14.75998783,1
9045.0,24207.5,1897.5,14.78863716,2
9045.0,24192.5,1897.5,14.36233425,2
9045.0,24192.5,1912.5,14.95307732,2
9055.0,24192.5,1912.5,15.57121944,2
9075.0,24207.5,1912.5,17.09041786,2
9075.0,24192.5,1897.5,16.1621151,2
9075.0,24192.5,1912.5,16.63876915,2
9065.0,24192.5,1897.5,14.47583485,2
9065.0,24192.5,1912.5,16.65320015,2
9065.0,24207.5,1897.5,14.35061646,2
9065.0,24207.5,1912.5,16.44690514,2
9075.0,24207.5,1897.5,15.90624332,2
9085.0,24207.5,1912.5,17.00071526,2
9095.0,24192.5,1897.5,16.60724258,1
9095.0,24192.5,1912.5,16.95318985,1
9085.0,24207.5,1897.5,16.61870193,1
9085.0,24192.5,1897.5,16.19187164,2
9095.0,24207.5,1897.5,16.70637321,1
9095.0,24207.5,1912.5,17.44890594,1
9085.0,24192.5,1912.5,17.45496178,2
9115.0,24207.5,1897.5,16.74833298,1
9115.0,24207.5,1912.5,17.36027908,1
9115.0,24192.5,1897.5,16.08978462,2
9105.0,24207.5,1912.5,17.45072365,1
9105.0,24207.5,1897.5,16.74959564,1
9105.0,24192.5,1897.5,16.6919117,2
9105.0,24192.5,1912.5,16.99332809,1
9115.0,24192.5,1912.5,17.81565094,2
9125.0,24192.5,1897.5,19.12950134,1
9125.0,24192.5,1912.5,18.61896706,1
9135.0,24192.5,1912.5,17.58594894,2
9135.0,24207.5,1912.5,18.74811745,1
9135.0,24207.5,1897.5,19.1114502,1
9125.0,24207.5,1897.5,19.14216805,1
9125.0,24207.5,1912.5,16.91091919,2
9135.0,24192.5,1897.5,19.10354996,1
9145.0,24192.5,1897.5,19.08049011,1
9145.0,24192.5,1912.5,19.05494308,1
9155.0,24207.5,1912.5,19.09543991,1
9155.0,24192.5,1912.5,19.01192665,1
9155.0,24192.5,1897.5,19.06880188,1
9155.0,24207.5,1897.5,19.07153893,1
9145.0,24207.5,1897.5,19.08601952,1
9145.0,24207.5,1912.5,18.60847092,1
9165.0,24192.5,1897.5,19.06892586,1
9175.0,24207.5,1897.5,17.03908539,2
9175.0,24207.5,1912.5,18.51736069,2
9165.0,24207.5,1897.5,16.77023697,2
9165.0,24207.5,1912.5,18.47797775,2
9175.0,24192.5,1912.5,18.19213295,2
9175.0,24192.5,1897.5,17.7766037,2
9165.0,24192.5,1912.5,18.98634338,1
9185.0,24192.5,1912.5,18.02714729,2
9185.0,24192.5,1897.5,16.07597542,2
9195.0,24192.5,1897.5,19.28000069,2
9195.0,24192.5,1912.5,16.799366,2
9185.0,24207.5,1912.5,18.35276985,2
9195.0,24207.5,1897.5,19.28000069,2
9195.0,24207.5,1912.5,17.11070442,2
9185.0,24207.5,1897.5,16.38859367,2
9215.0,24207.5,1897.5,18.27547073,2
9205.0,24192.5,1912.5,13.43499947,3
9205.0,24192.5,1897.5,19.28000069,2
9205.0,24207.5,1897.5,18.33696938,2
9205.0,24207.5,1912.5,18.4255085,2
9215.0,24207.5,1912.5,18.33979607,2
9215.0,24192.5,1912.5,18.29341698,2
9215.0,24192.5,1897.5,18.2428894,2
9235.0,24192.5,1912.5,13.43499947,3
9235.0,24207.5,1897.5,16.37000084,3
9235.0,24207.5,1912.5,16.37000084,3
9225.0,24192.5,1897.5,18.2055397,2
9225.0,24192.5,1912.5,18.23726654,2
9225.0,24207.5,1897.5,16.37000084,3
9225.0,24207.5,1912.5,18.26813316,2
9235.0,24192.5,1897.5,16.37000084,3
9245.0,24192.5,1912.5,16.37000084,3
9245.0,24192.5,1897.5,16.37000084,3
9255.0,24207.5,1912.5,17.07999992,2
9255.0,24207.5,1897.5,17.07999992,2
9245.0,24207.5,1912.5,16.37000084,3
9255.0,24192.5,1912.5,16.37000084,3
9255.0,24192.5,1897.5,17.07999992,2
9245.0,24207.5,1897.5,18.18045044,2
9265.0,24192.5,1912.5,16.37000084,3
9265.0,24207.5,1897.5,17.07999992,2
9265.0,24207.5,1912.5,16.37000084,3
9275.0,24192.5,1912.5,16.37000084,3
9275.0,24207.5,1912.5,17.07999992,2
9295.0,24207.5,1912.5,17.07999992,2
9285.0,24207.5,1912.5,17.07999992,2
9285.0,24192.5,1912.5,17.07999992,2
8515.0,24237.5,1897.5,30.73999977,2
8515.0,24222.5,1897.5,30.73999977,2
8525.0,24237.5,1912.5,30.73999977,2
8525.0,24237.5,1897.5,30.73999977,2
8535.0,24222.5,1912.5,30.73999977,2
8525.0,24222.5,1912.5,30.73999977,2
8535.0,24237.5,1912.5,30.73999977,2
8535.0,24237.5,1897.5,30.73999977,2
8525.0,24222.5,1897.5,30.73999977,2
8535.0,24222.5,1897.5,30.73999977,2
8555.0,24222.5,1912.5,30.73999977,2
8545.0,24222.5,1897.5,30.73999977,2
8545.0,24222.5,1912.5,30.73999977,2
8545.0,24237.5,1897.5,30.73999977,2
8545.0,24237.5,1912.5,30.73999977,2
8555.0,24222.5,1897.5,30.73999977,2
8555.0,24237.5,1912.5,30.73999977,2
8555.0,24237.5,1897.5,30.73999977,2
8575.0,24222.5,1912.5,30.73999977,2
8565.0,24222.5,1897.5,30.73999977,2
8575.0,24237.5,1897.5,35.90000153,3
8565.0,24237.5,1912.5,30.73999977,2
8575.0,24222.5,1897.5,35.90000153,3
8565.0,24237.5,1897.5,30.73999977,2
8565.0,24222.5,1912.5,30.73999977,2
8575.0,24237.5,1912.5,35.90000153,3
8595.0,24237.5,1897.5,30.73999977,2
8595.0,24222.5,1897.5,30.94031334,3
8585.0,24237.5,1897.5,30.73999977,2
8595.0,24237.5,1912.5,30.73999977,2
8585.0,24222.5,1897.5,30.73999977,2
8585.0,24222.5,1912.5,30.73999977,2
8595.0,24222.5,1912.5,30.73999977,2
8585.0,24237.5,1912.5,30.73999977,2
8605.0,24222.5,1897.5,30.73999977,2
8615.0,24237.5,1897.5,30.73999977,2
8605.0,24222.5,1912.5,30.73999977,2
8615.0,24237.5,1912.5,30.73999977,2
8605.0,24237.5,1912.5,30.73999977,2
8615.0,24222.5,1912.5,25.10282898,3
8605.0,24237.5,1897.5,35.90000153,3
8625.0,24237.5,1897.5,30.73999977,2
8635.0,24237.5,1912.5,24.38389015,3
8635.0,24237.5,1897.5,27.03329468,3
8635.0,24222.5,1897.5,23.32056046,3
8625.0,24222.5,1912.5,14.0,1
8635.0,24222.5,1912.5,30.73999977,2
8625.0,24237.5,1912.5,14.0,1
8655.0,24237.5,1897.5,30.73999977,2
8645.0,24237.5,1897.5,25.26680183,3
8645.0,24222.5,1897.5,23.13946533,3
8645.0,24222.5,1912.5,22.66155624,3
8655.0,24222.5,1912.5,30.73999977,2
8655.0,24222.5,1897.5,30.73999977,2
8655.0,24237.5,1912.5,30.73999977,2
8645.0,24237.5,1912.5,23.4211216,3
8665.0,24237.5,1912.5,14.1599741,1
8675.0,24222.5,1897.5,14.15999985,1
8665.0,24237.5,1897.5,14.0,1
8675.0,24222.5,1912.5,14.15979385,1
8665.0,24222.5,1897.5,14.0,1
8675.0,24237.5,1912.5,14.1598177,1
8665.0,24222.5,1912.5,14.15996647,1
8675.0,24237.5,1897.5,14.0,1
8685.0,24237.5,1897.5,30.73999977,2
8695.0,24222.5,1897.5,19.95420456,3
8685.0,24222.5,1912.5,14.15958118,1
8685.0,24237.5,1912.5,14.15961647,1
8695.0,24237.5,1897.5,30.73999977,2
8685.0,24222.5,1897.5,30.73999977,2
8695.0,24222.5,1912.5,19.02826881,3
8695.0,24237.5,1912.5,19.04249954,3
8715.0,24237.5,1912.5,15.95692921,3
8705.0,24222.5,1912.5,16.09887123,1
8705.0,24237.5,1897.5,20.45072556,2
8715.0,24237.5,1897.5,14.0,1
8705.0,24222.5,1897.5,14.15999985,1
8715.0,24222.5,1912.5,10.13000011,2
8705.0,24237.5,1912.5,20.43736076,2
8715.0,24222.5,1897.5,14.0,1
8735.0,24222.5,1897.5,14.04198647,2
8735.0,24237.5,1912.5,14.87373829,1
8725.0,24237.5,1897.5,10.13000011,2
8725.0,24237.5,1912.5,10.13000011,2
8735.0,24222.5,1912.5,15.31570244,1
8735.0,24237.5,1897.5,14.0,1
8725.0,24222.5,1912.5,13.70870781,2
8725.0,24222.5,1897.5,16.40722275,2
8745.0,24237.5,1912.5,13.6402998,1
8745.0,24222.5,1897.5,13.32026863,2
8755.0,24237.5,1912.5,17.25111961,2
8745.0,24237.5,1897.5,14.04198551,2
8745.0,24222.5,1912.5,14.57311821,2
8755.0,24222.5,1912.5,14.67560673,1
8755.0,24237.5,1897.5,13.26990318,1
8755.0,24222.5,1897.5,15.32801437,1
8775.0,24222.5,1897.5,15.56094742,1
8765.0,24237.5,1897.5,15.32331657,1
8775.0,24237.5,1912.5,14.75887775,1
8765.0,24222.5,1897.5,15.52517605,1
8765.0,24237.5,1912.5,13.3395834,1
8765.0,24222.5,1912.5,15.35353756,1
8775.0,24222.5,1912.5,14.72842598,1
8775.0,24237.5,1897.5,15.15931034,1
8785.0,24222.5,1897.5,15.31456089,1
8785.0,24237.5,1912.5,18.89713669,2
8795.0,24237.5,1897.5,16.54276848,2
8785.0,24222.5,1912.5,14.69000244,1
8785.0,24237.5,1897.5,15.59708881,2
8795.0,24237.5,1912.5,18.30185127,2
8795.0,24222.5,1912.5,14.89456654,1
8795.0,24222.5,1897.5,15.26393986,1
8805.0,24222.5,1897.5,15.20199966,1
8815.0,24222.5,1897.5,15.26036072,3
8805.0,24237.5,1912.5,18.27907562,2
8815.0,24237.5,1912.5,18.15132713,2
8805.0,24237.5,1897.5,17.9120903,2
8815.0,24237.5,1897.5,15.22912693,1
8805.0,24222.5,1912.5,14.84226036,1
8815.0,24222.5,1912.5,15.12913513,1
8825.0,24222.5,1912.5,15.23440075,1
8835.0,24222.5,1897.5,15.11787987,1
8835.0,24237.5,1897.5,16.698246,2
8825.0,24222.5,1897.5,15.22010612,1
8825.0,24237.5,1897.5,15.16499996,1
8835.0,24222.5,1912.5,15.18034649,1
8835.0,24237.5,1912.5,15.13519287,1
8825.0,24237.5,1912.5,14.69730663,1
8845.0,24237.5,1897.5,15.12172031,1
8845.0,24222.5,1912.5,18.73950768,2
8845.0,24222.5,1897.5,17.31371307,2
8855.0,24222.5,1912.5,15.92944717,1
8855.0,24237.5,1897.5,15.04846954,3
8845.0,24237.5,1912.5,17.31110954,2
8855.0,24222.5,1897.5,16.83718681,2
8855.0,24237.5,1912.5,16.921978,2
8875.0,24237.5,1912.5,15.91239643,3
8875.0,24237.5,1897.5,14.71335125,2
8865.0,24222.5,1912.5,15.63079166,3
8875.0,24222.5,1912.5,15.59464264,3
8875.0,24222.5,1897.5,15.52575207,3
8865.0,24222.5,1897.5,16.23653793,2
8865.0,24237.5,1912.5,15.93244362,3
8865.0,24237.5,1897.5,16.03861046,3
8895.0,24222.5,1912.5,15.88997555,2
8885.0,24222.5,1912.5,16.16444016,2
8895.0,24237.5,1912.5,15.81785488,2
8895.0,24222.5,1897.5,15.02345371,2
8895.0,24237.5,1897.5,14.56247044,2
8885.0,24237.5,1897.5,14.51115417,2
8885.0,24237.5,1912.5,15.93788433,2
8885.0,24222.5,1897.5,15.80513,3
8905.0,24237.5,1897.5,14.77668858,2
8915.0,24222.5,1912.5,16.65160179,2
8915.0,24237.5,1912.5,14.08044147,1
8915.0,24237.5,1897.5,15.44201088,2
8905.0,24237.5,1912.5,16.03977013,2
8915.0,24222.5,1897.5,15.83189106,2
8905.0,24222.5,1912.5,16.01827812,2
8905.0,24222.5,1897.5,15.25425339,2
8935.0,24237.5,1912.5,17.01951218,2
8925.0,24237.5,1912.5,16.62860107,2
8935.0,24237.5,1897.5,17.31228065,3
8925.0,24222.5,1897.5,16.31977081,2
8935.0,24222.5,1897.5,16.79971504,2
8935.0,24222.5,1912.5,16.5353775,2
8925.0,24222.5,1912.5,14.20823574,1
8925.0,24237.5,1897.5,16.01481438,2
8955.0,24237.5,1912.5,17.89577675,3
8955.0,24237.5,1897.5,17.2335434,2
8945.0,24222.5,1912.5,16.74995804,2
8955.0,24222.5,1912.5,17.15790367,2
8955.0,24222.5,1897.5,16.5750351,2
8945.0,24237.5,1897.5,17.77877426,3
8945.0,24237.5,1912.5,17.57830811,3
8945.0,24222.5,1897.5,17.52671432,3
8965.0,24237.5,1912.5,17.22216034,2
8965.0,24222.5,1912.5,17.38960457,2
8975.0,24237.5,1912.5,15.02959728,2
8975.0,24222.5,1912.5,14.63829613,2
8975.0,24222.5,1897.5,15.11222172,2
8975.0,24237.5,1897.5,15.07027054,2
8965.0,24222.5,1897.5,15.18648911,2
8965.0,24237.5,1897.5,17.16893196,2
8995.0,24237.5,1912.5,13.67093182,2
8995.0,24222.5,1912.5,13.99313641,2
8985.0,24237.5,1897.5,14.45902634,2
8985.0,24222.5,1897.5,14.59676933,2
8985.0,24222.5,1912.5,17.77557564,3
8995.0,24222.5,1897.5,11.80462646,1
8995.0,24237.5,1897.5,12.40667725,1
8985.0,24237.5,1912.5,14.65768528,2
9005.0,24237.5,1912.5,19.59275055,3
9015.0,24222.5,1897.5,13.41873932,1
9015.0,24222.5,1912.5,13.75228214,1
9005.0,24222.5,1912.5,13.82667446,1
9005.0,24222.5,1897.5,11.2294445,1
9015.0,24237.5,1897.5,21.04693413,3
9015.0,24237.5,1912.5,13.78265095,1
9025.0,24237.5,1897.5,14.09716892,2
9025.0,24237.5,1912.5,14.61861801,2
9025.0,24222.5,1897.5,20.44000053,3
9025.0,24222.5,1912.5,14.03983116,2
9035.0,24222.5,1912.5,15.60503864,2
9035.0,24237.5,1897.5,14.08239555,2
9035.0,24237.5,1912.5,20.44000053,3
9035.0,24222.5,1897.5,14.08937931,2
9045.0,24222.5,1897.5,14.73592854,2
9045.0,24222.5,1912.5,20.44000053,3
9055.0,24237.5,1912.5,15.39894199,1
9055.0,24222.5,1897.5,14.62696266,2
9055.0,24222.5,1912.5,15.40747547,2
9055.0,24237.5,1897.5,15.56629753,1
9045.0,24237.5,1912.5,14.22170544,1
9045.0,24237.5,1897.5,15.4441452,1
9075.0,24237.5,1897.5,16.56832504,1
9065.0,24237.5,1897.5,16.41585541,1
9065.0,24237.5,1912.5,17.23867416,1
9065.0,24222.5,1912.5,16.84209061,2
9065.0,24222.5,1897.5,14.46907711,2
9075.0,24222.5,1912.5,16.54501724,2
9075.0,24222.5,1897.5,15.76795959,2
9075.0,24237.5,1912.5,17.57120895,1
9095.0,24237.5,1897.5,16.84805679,1
9095.0,24222.5,1912.5,18.04773331,1
9095.0,24222.5,1897.5,16.87552452,1
9085.0,24222.5,1912.5,17.9399147,1
9085.0,24222.5,1897.5,16.78647232,1
9085.0,24237.5,1897.5,16.77087402,1
9085.0,24237.5,1912.5,17.75887299,1
9095.0,24237.5,1912.5,17.84745598,1
9105.0,24237.5,1912.5,17.82481194,1
9105.0,24237.5,1897.5,13.77406311,2
9115.0,24222.5,1897.5,16.86843109,1
9115.0,24237.5,1897.5,13.9058609,2
9115.0,24237.5,1912.5,13.89504147,2
9115.0,24222.5,1912.5,14.92450714,2
9105.0,24222.5,1897.5,16.90262222,1
9105.0,24222.5,1912.5,18.02625465,1
9135.0,24237.5,1912.5,14.78999996,3
9125.0,24222.5,1897.5,18.59985161,1
9125.0,24222.5,1912.5,15.43414116,2
9135.0,24237.5,1897.5,14.78999996,3
9125.0,24237.5,1912.5,14.24023533,2
9135.0,24222.5,1897.5,19.14087296,1
9135.0,24222.5,1912.5,19.04784966,1
9125.0,24237.5,1897.5,18.5772171,1
9155.0,24222.5,1912.5,19.20659828,1
9155.0,24222.5,1897.5,19.0744381,1
9145.0,24222.5,1912.5,18.81861115,1
9145.0,24222.5,1897.5,19.09341049,1
9155.0,24237.5,1912.5,15.2282362,2
9155.0,24237.5,1897.5,14.7224369,2
9145.0,24237.5,1897.5,19.09364128,1
9145.0,24237.5,1912.5,18.76030922,1
9165.0,24222.5,1912.5,16.77967262,2
9175.0,24237.5,1897.5,15.23351574,2
9175.0,24237.5,1912.5,16.01301765,2
9175.0,24222.5,1912.5,17.40159607,2
9175.0,24222.5,1897.5,15.94144821,2
9165.0,24222.5,1897.5,16.40314865,2
9165.0,24237.5,1897.5,15.01288128,2
9165.0,24237.5,1912.5,15.50611496,2
9185.0,24237.5,1897.5,15.34922886,2
9185.0,24237.5,1912.5,16.71150398,2
9185.0,24222.5,1897.5,14.99234867,2
9185.0,24222.5,1912.5,17.38607788,2
9195.0,24237.5,1897.5,15.59190655,2
9195.0,24237.5,1912.5,16.02615547,2
9195.0,24222.5,1912.5,16.35174942,2
9195.0,24222.5,1897.5,16.27265549,2
9215.0,24237.5,1912.5,16.37000084,3
9205.0,24237.5,1912.5,16.61457253,2
9215.0,24222.5,1912.5,16.50232506,2
9215.0,24222.5,1897.5,16.37000084,3
9205.0,24222.5,1897.5,16.49199104,2
9205.0,24237.5,1897.5,16.3779068,2
9205.0,24222.5,1912.5,16.7616272,2
9225.0,24222.5,1912.5,13.43499947,3
9235.0,24237.5,1897.5,16.02878761,2
9235.0,24237.5,1912.5,16.10850525,2
9225.0,24237.5,1912.5,16.37000084,3
9225.0,24237.5,1897.5,16.10177612,2
9235.0,24222.5,1912.5,16.37000084,3
9235.0,24222.5,1897.5,16.37000084,3
9225.0,24222.5,1897.5,16.37000084,3
9245.0,24237.5,1912.5,16.04583359,2
9245.0,24237.5,1897.5,16.37000084,3
9255.0,24222.5,1912.5,16.37000084,3
9255.0,24222.5,1897.5,16.37000084,3
9255.0,24237.5,1897.5,16.37000084,3
9245.0,24222.5,1912.5,18.1830864,2
9245.0,24222.5,1897.5,18.18057442,2
9255.0,24237.5,1912.5,17.07999992,2
9275.0,24237.5,1897.5,17.07999992,2
9275.0,24237.5,1912.5,17.07999992,2
9265.0,24222.5,1897.5,16.37000084,3
9265.0,24222.5,1912.5,17.07999992,2
9265.0,24237.5,1897.5,17.07999992,2
9275.0,24222.5,1897.5,17.07999992,2
9275.0,24222.5,1912.5,17.07999992,2
9265.0,24237.5,1912.5,17.07999992,2
9285.0,24222.5,1912.5,17.07999992,2
9285.0,24237.5,1912.5,17.07999992,2
9295.0,24237.5,1912.5,17.07999992,2
9295.0,24222.5,1912.5,17.07999992,2
8515.0,24252.5,1897.5,30.73999977,2
8515.0,24267.5,1912.5,30.73999977,2
8515.0,24267.5,1897.5,30.73999977,2
8515.0,24252.5,1912.5,30.73999977,2
8535.0,24252.5,1912.5,30.73999977,2
8525.0,24252.5,1897.5,30.73999977,2
8535.0,24267.5,1912.5,30.73999977,2
8525.0,24267.5,1912.5,30.73999977,2
8535.0,24267.5,1897.5,30.73999977,2
8525.0,24267.5,1897.5,30.73999977,2
8535.0,24252.5,1897.5,30.73999977,2
8525.0,24252.5,1912.5,30.73999977,2
8545.0,24252.5,1897.5,30.73999977,2
8545.0,24252.5,1912.5,30.73999977,2
8555.0,24252.5,1912.5,30.73999977,2
8555.0,24267.5,1912.5,30.73999977,2
8545.0,24267.5,1912.5,30.73999977,2
8555.0,24252.5,1897.5,30.73999977,2
8545.0,24267.5,1897.5,30.73999977,2
8555.0,24267.5,1897.5,30.73999977,2
8575.0,24267.5,1897.5,35.90000153,3
8565.0,24267.5,1897.5,30.73999977,2
8565.0,24252.5,1912.5,30.73999977,2
8565.0,24252.5,1897.5,30.73999977,2
8575.0,24252.5,1912.5,35.90000153,3
8565.0,24267.5,1912.5,30.73999977,2
8575.0,24267.5,1912.5,35.90000153,3
8575.0,24252.5,1897.5,35.90000153,3
8595.0,24252.5,1912.5,30.73999977,2
8585.0,24267.5,1897.5,30.73999977,2
8585.0,24252.5,1912.5,30.73999977,2
8595.0,24252.5,1897.5,30.73999977,2
8595.0,24267.5,1912.5,27.69028091,2
8585.0,24267.5,1912.5,30.73999977,2
8585.0,24252.5,1897.5,30.73999977,2
8595.0,24267.5,1897.5,30.73999977,2
8615.0,24252.5,1897.5,30.73999977,2
8615.0,24267.5,1912.5,27.95629311,2
8605.0,24252.5,1897.5,35.90000153,3
