Este,Norte,Cota,Rec_Peso_PND25_(%),Rec_Peso_PND25_(%)_nscore,cluster_con_nscore,cluster_sin_nscore
8991.695,23902.881,2043.081,21.2,0.708751856519529,1,2
8840.499,23824.705,2137.124,18.7,0.320289675857082,1,1
8873.375,23825.73,2080.773,20.94,0.6716367605587211,1,1
8880.876,23825.9,2067.785,31.82,1.764081702747083,1,1
8819.19,23923.969,2109.431,21.64,0.7496902259544069,1,1
8840.582,23922.26,2063.168,12.25,-1.010127256959188,1,1
8845.687,23921.781,2052.319,19.28,0.4279758970525155,1,1
8852.094,23921.115,2038.772,26.81,1.352622764219689,1,1
9253.864,24358.185,2031.381,23.04,0.9569113671111468,2,3
9072.375,24675.936,1869.738,15.53,-0.2260343584838856,4,2
8836.671,23824.68,2143.574,17.6,0.1574694601346144,1,1
8824.275,24236.745,2024.601,23.05,0.9598238702141553,1,1
9251.887,24316.11,2048.904,19.36,0.4546060068018569,2,3
9257.55,24315.604,2029.469,21.45,0.7362201492726325,2,3
8860.117,24230.231,1942.308,17.78,0.1888601474323065,1,2
8904.556,24349.538,1977.39,15.19,-0.2992297324571836,1,2
8914.723,24349.393,1952.378,23.31,0.9950861809585091,1,2
8925.125,24349.269,1927.463,13.63,-0.6429968728276972,4,2
8877.078,24442.152,1943.555,14.51,-0.441521639120589,1,2
8880.378,24441.928,1935.997,20.01,0.541948112739518,1,2
8885.185,24441.573,1925.008,15.84,-0.1473156467698586,1,2
8843.73,24074.045,2027.635,14.26,-0.4977729726019548,1,1
8846.318,24074.012,2023.067,17.6,0.1574694601346144,1,1
8877.449,24100.683,2017.235,21.06,0.6893489967754678,1,1
8888.9,24100.268,1988.7,21.65,0.7514662173492839,1,2
8890.531,24148.209,1975.815,15.61,-0.2032832600460793,1,2
8734.442,24193.776,2019.323,15.1,-0.3216105535126583,1,1
8745.786,24193.135,1988.341,19.93,0.5293010943086739,1,1
8858.563,23920.401,2025.258,13.07,-0.768656186168192,1,1
8879.322,24072.778,1965.062,19.92,0.5235370133423165,1,2
8881.932,24072.704,1960.507,18.44,0.2887499011570309,1,2
8887.524,24072.484,1950.748,17.48,0.1277227319334971,1,2
8900.55,24071.818,1927.968,20.47,0.6183253383497413,1,2
8913.843,24099.523,1929.225,16.16,-0.09248112190533526,1,2
9173.8,24122.804,2012.421,13.45,-0.6872684123311904,4,3
9178.382,24122.704,2002.974,22.69,0.8995338605921871,2,3
8668.529,24121.847,2008.312,38.45,2.132347304323361,1,1
8685.462,24120.51,1965.833,17.76,0.1829275640059214,1,1
8687.948,24120.308,1959.56,18.19,0.2659426197205386,1,1
9054.136,23970.673,2009.533,20.02,0.5464658402252025,2,2
9042.363,24071.609,2009.029,13.79,-0.6150245032050715,4,2
9002.121,23903.192,2021.466,15.5,-0.2316410556979774,4,2
8920.624,24130.129,1952.606,19.92,0.5235370133423165,1,2
8934.285,24130.209,1925.898,16.88,0.05313151867054701,1,2
8859.099,24170.392,2054.195,14.5,-0.4473052807811119,1,1
8937.74,24130.177,1919.241,24.75,1.135844046865829,1,2
9011.236,23903.526,2002.55,17.8,0.195700178301204,4,2
8873.481,24168.283,2010.025,15.72,-0.1702462597226658,1,1
8886.69,24165.944,1969.435,15.09,-0.3265865358155304,1,2
9078.23,24258.816,1982.143,15.26,-0.275694418715956,4,2
9096.501,24257.215,1959.358,15.21,-0.2891623900104311,4,2
9102.178,24256.756,1952.39,17.18,0.09820786991299725,4,2
9107.69,24256.239,1945.614,11.01,-1.382554138712363,4,2
8838.963,24221.679,1981.696,14.74,-0.3939915513275801,1,1
8842.885,24221.474,1975.307,15.56,-0.2187730686115843,1,1
8856.31,24220.955,1953.633,14.69,-0.4129002748790691,1,2
8960.924,24252.39,1996.617,14.54,-0.4388180848338031,4,2
8734.521,24300.761,2042.405,17.73,0.17782697898639,1,1
8748.858,24300.327,2009.387,16.15,-0.09446571901893507,1,1
8804.2,24365.009,2012.1,11.99,-1.087257383536235,1,1
8807.668,24364.744,2005.456,10.04,-1.694922676668298,1,1
8836.935,24362.464,1949.713,17.82,0.2032832600460802,1,1
8893.539,24395.664,1958.242,13.97,-0.5703784351909373,1,2
8897.046,24395.417,1950.778,16.23,-0.07985488635468037,1,2
8966.49,24317.477,1958.97,8.99,-2.041320817984724,4,2
9003.374,24252.242,1921.542,25.48,1.214058006766454,2,2
9134.86,24296.995,2013.845,20.37,0.5900692211395774,2,2
8952.012,24318.582,2003.145,13.85,-0.5879638515001888,4,2
8956.229,24318.294,1990.324,15.73,-0.1663673486153114,4,2
8959.972,24317.988,1978.927,15.28,-0.2701504195141978,4,2
8916.173,24070.966,1900.628,12.41,-0.9636475233995438,4,2
8918.775,24070.815,1896.071,18.43,0.2849159942080873,1,2
8921.746,24070.609,1890.862,17.23,0.1066256435029915,1,2
8923.597,24070.474,1887.604,18.02,0.226489376607492,1,2
8953.526,24348.31,1862.128,19.01,0.3706279518353717,1,2
9023.616,23903.9,1976.882,19.32,0.4417658421101638,4,2
8501.429,24547.319,2167.918,14.93,-0.3494830060346986,1,1
9263.755,24358.377,2012.857,12.83,-0.8302341575863219,4,3
9185.224,24122.453,1988.79,10.5,-1.521525057392547,4,3
8915.114,23826.561,2007.883,15.22,-0.2861349357549179,1,2
8922.179,24099.365,1909.951,12.02,-1.066303901815332,4,2
8924.589,24099.355,1904.456,9.63,-1.826356297943905,4,2
8907.185,24219.151,1872.245,15.33,-0.2576216475998694,1,2
8878.257,24226.568,1902.942,15.36,-0.2510159186832716,1,2
9006.772,24252.234,1915.71,14.14,-0.5232079452607712,4,2
8470.681,24548.674,2216.781,13.52,-0.6612147922013155,1,1
8939.214,24392.789,1861.248,16.4,-0.04266827932052222,1,2
9152.833,24174.47,1958.964,17.15,0.09423192523971015,4,2
9155.836,24216.659,1940.159,19.28,0.4279758970525155,4,2
8896.255,24222.602,1865.202,13.95,-0.5760748876486936,1,2
8899.503,24221.889,1858.479,12.92,-0.8097875035197967,4,2
9381.413,24277.62,2051.869,22.96,0.9379922536086247,2,3
8949.715,23993.993,1945.289,16.96,0.06804603587484122,1,2
8780.821,24002.892,2071.277,8.94,-2.06149551619391,1,1
8782.457,24001.439,2063.323,10.64,-1.485020901649663,1,1
8789.914,23994.595,2026.436,16.5,-0.02132928514383572,1,1
8796.043,23988.864,1996.075,13.81,-0.5995663617741764,1,1
9000.266,24091.429,2032.723,14.15,-0.5206614945725153,4,2
9012.104,24089.928,1994.807,18.28,0.2724674655474523,4,2
9014.337,24089.653,1987.652,18.98,0.3655314769729693,4,2
9071.058,24122.195,1986.204,14.17,-0.5162668924323016,4,2
9018.14,24089.179,1975.492,14.09,-0.5394308637341484,4,2
9020.374,24088.89,1968.338,10.68,-1.476468783574247,4,2
9023.708,24088.436,1957.603,16.0,-0.1182041448033766,4,2
9025.481,24088.188,1951.876,13.31,-0.7257106128473522,4,2
9069.221,24122.256,1991.916,21.8,0.7630300992592185,2,2
9074.273,24122.088,1976.209,15.55,-0.223915797965116,4,2
8438.375,24571.334,2246.066,11.94,-1.105770397499153,1,1
8490.368,24568.164,2158.372,23.42,1.004362137503492,1,1
8494.531,24567.853,2151.256,16.69,0.007527483323829474,1,1
8485.449,24568.569,2166.781,19.32,0.4417658421101638,1,1
8473.656,24569.378,2186.801,15.25,-0.2784633268784,1,1
9254.922,24134.759,1977.219,16.37,-0.05397264705241303,4,3
8845.744,24167.205,1912.729,12.54,-0.9224239549564494,1,2
8967.604,24088.525,1989.915,15.57,-0.2159723028370965,4,2
8817.248,23969.413,2057.557,12.77,-0.8446521467252647,1,1
8974.29,24017.673,2066.891,21.37,0.7335555393663501,1,2
9096.281,24138.756,2022.517,15.02,-0.3357442993563017,4,2
8978.692,24087.405,1962.061,12.01,-1.075206508188439,4,2
8978.659,24016.451,2055.782,13.4,-0.7039217888285133,4,2
8980.577,24015.943,2050.922,11.29,-1.259733350500093,4,2
8916.527,23921.421,2099.665,7.67,-2.498541388891496,4,1
8943.819,23875.383,2120.34,11.7,-1.147894435191546,4,2
8957.02,23875.251,2087.656,12.0,-1.081081151414826,4,2
8946.499,23919.774,2033.397,11.22,-1.270157069914079,4,2
8770.119,24028.886,2027.963,13.56,-0.6514164127457129,1,1
8686.214,24023.728,2025.475,10.99,-1.397836528971104,1,1
9217.543,24286.36,2043.329,19.29,0.4334819661117883,2,3
9154.38,24072.652,2140.141,9.0,-2.033035998565145,4,3
9156.298,24072.587,2136.07,10.92,-1.419549387150267,4,3
9158.217,24072.496,2132.001,11.06,-1.347576438724951,4,3
8954.578,23919.209,2015.659,16.95,0.06624536930806667,1,2
8940.445,23875.363,2128.684,10.49,-1.526984757713756,4,2
9056.484,24610.344,1870.814,12.58,-0.91087286903535,4,2
9060.01,24610.204,1862.535,13.29,-0.73973721941389,4,2
8636.434,24052.389,2019.525,13.88,-0.5823737829194032,1,1
8731.587,24083.914,1976.15,18.73,0.329155505701297,1,1
8727.382,24087.657,1990.859,15.14,-0.3107633630346601,1,1
8739.743,24076.627,1947.411,12.55,-0.9193840350404711,1,1
8743.29,24073.451,1934.778,10.13,-1.627439798589889,1,1
8688.517,24023.68,2019.13,12.46,-0.9449317538612507,1,1
8714.082,24022.434,1948.633,13.02,-0.7799242980174863,1,1
8718.166,24022.232,1937.351,10.69,-1.47248228151676,1,1
8722.241,24022.013,1926.066,14.63,-0.4253986285380989,1,1
8786.477,23934.932,1944.028,15.18,-0.3018675465413707,1,1
8915.496,23950.1,2020.819,18.44,0.2887499011570309,1,2
8919.536,23950.073,2011.946,20.17,0.5584184075867601,1,2
8938.494,23950.251,1970.309,18.69,0.3146863274612085,1,2
8947.112,23950.233,1951.434,15.77,-0.160007869819929,1,2
8781.823,23935.904,1952.54,15.23,-0.280910849646044,1,1
9161.416,24072.359,2125.219,12.6,-0.8995338605921868,4,3
9163.016,24072.298,2121.828,10.09,-1.658750930414516,4,3
9165.9,24072.186,2115.726,9.18,-1.989544102139403,4,3
9168.466,24072.085,2110.304,13.85,-0.5879638515001888,4,3
9173.623,24071.924,2099.469,14.05,-0.548337400615995,4,3
9176.841,24071.794,2092.696,12.11,-1.044254200622883,4,3
9180.068,24071.678,2085.927,15.56,-0.2187730686115843,4,3
8774.455,24024.665,1998.579,14.85,-0.3682152867198257,1,1
8775.724,24023.401,1989.759,11.83,-1.120978413278392,1,1
8772.405,24026.661,2012.539,7.4,-2.646086805484946,4,1
8773.274,24025.824,2006.662,12.07,-1.054438857783395,1,1
8779.214,24020.024,1965.491,12.4,-0.9734487290930867,1,1
8781.53,24017.787,1949.308,9.57,-1.849567710374566,1,1
9215.861,24070.657,2011.603,13.86,-0.5848712899084626,4,3
9220.123,24070.532,2002.835,12.9,-0.81522107427356,4,3
9230.665,24070.33,1981.277,9.95,-1.727325905272592,4,3
9028.363,24087.778,1942.571,16.25,-0.07408727446138573,4,2
9236.176,24268.846,1986.575,17.08,0.08293188699882839,4,3
8543.622,24503.872,2175.539,14.69,-0.4129002748790691,1,1
9062.647,23829.304,2038.628,10.5,-1.521525057392547,4,2
9073.204,23829.765,2020.481,14.09,-0.5394308637341484,4,2
9076.994,23829.874,2014.01,10.89,-1.431970891035266,4,2
8973.732,23899.347,1979.303,15.73,-0.1663673486153114,4,2
8541.258,24506.154,2187.081,12.37,-0.9876515644974215,1,1
8506.298,24607.488,2208.563,11.82,-1.124670362998224,1,1
9305.318,24450.593,2026.895,14.41,-0.4640071225613518,4,3
9293.23,24451.022,1999.443,11.97,-1.097844783708499,4,3
9287.816,24451.222,1987.077,10.23,-1.579968353041125,4,3
9279.395,24451.613,1967.844,14.0,-0.5627963389464197,4,3
9272.49,24451.766,1952.037,19.34,0.4478644695355213,2,3
9302.892,24450.605,2021.408,10.71,-1.460584310173107,4,3
9299.866,24450.734,2014.547,11.64,-1.184446818906046,4,3
8831.345,23913.908,1921.888,18.18,0.2613873726778878,1,1
8832.565,23913.803,1919.149,16.09,-0.1043180970251652,1,1
9057.372,23829.119,2047.705,22.66,0.8945772913748138,2,2
9043.083,23870.764,2053.425,14.59,-0.4338067047871358,4,2
9047.573,23870.611,2042.298,8.69,-2.14866935108045,4,2
8725.293,24021.845,1917.601,12.63,-0.8864505912695493,1,1
9198.513,24071.155,2047.364,12.48,-0.9408879068214813,4,3
8811.311,24128.952,1917.594,10.12,-1.635118104912348,1,1
8816.785,24128.346,1904.452,15.69,-0.17782697898639,1,1
8828.403,24127.12,1876.82,11.86,-1.116368890290763,1,2
8838.937,24126.07,1851.982,14.55,-0.4373666958585916,1,2
8841.273,24125.82,1846.461,16.58,-0.01206676694862663,1,2
8970.574,24132.092,1904.999,12.93,-0.8056920745819013,4,2
8855.097,24166.407,1888.215,10.04,-1.694922676668298,4,2
8857.495,24166.156,1881.911,16.14,-0.09612232146676279,1,2
8947.253,24214.686,1905.708,15.17,-0.3039925024087464,4,2
8954.556,24213.976,1890.929,13.29,-0.73973721941389,4,2
9316.469,24319.931,2043.573,10.07,-1.681512147602227,4,3
9195.265,24071.264,2054.124,9.87,-1.754457029413592,4,3
8866.477,24270.471,1884.994,13.39,-0.7099537882250979,1,2
8885.621,24219.902,1906.517,15.44,-0.2388082722750247,1,2
8941.211,24130.146,1912.592,11.44,-1.22064034884735,4,2
8830.285,23869.538,1919.39,14.41,-0.4640071225613518,1,1
8833.455,23869.214,1909.385,16.71,0.01725295333017901,1,1
8905.095,23646.929,1975.309,15.9,-0.13826321114163,1,2
8910.914,23641.085,1954.375,15.64,-0.1923633137225106,1,2
9052.065,23870.476,2031.171,8.54,-2.185692148598918,4,2
9056.009,23870.267,2021.442,10.79,-1.446700094316373,4,2
9209.19,24087.969,2030.146,13.98,-0.5684457327778691,4,3
9060.226,23870.151,2011.014,12.86,-0.8231716109385887,4,2
9203.414,24071.012,2037.239,15.69,-0.17782697898639,4,3
9219.9,24078.087,1982.84,14.41,-0.4640071225613518,4,3
9321.064,24317.342,2033.641,11.09,-1.334066137964626,4,3
8518.357,24535.207,2191.82,15.69,-0.17782697898639,1,1
9031.208,23853.79,2037.9,13.02,-0.7799242980174863,4,2
9033.523,23853.765,2034.042,17.05,0.07912030015842841,4,2
9036.97,23853.724,2028.238,12.27,-1.006671422188016,4,2
9040.417,23853.68,2022.435,14.26,-0.4977729726019548,4,2
9045.014,23853.615,2014.698,11.45,-1.213900562537791,4,2
9048.08,23853.566,2009.541,11.36,-1.247505479842008,4,2
9051.927,23853.501,2003.102,11.18,-1.29287144505782,4,2
9054.236,23853.461,1999.241,10.14,-1.622874460482299,4,2
9056.929,23853.411,1994.734,9.9,-1.745875770478831,4,2
8961.726,23981.918,1910.205,10.32,-1.561323846635303,4,2
8969.57,23973.922,1887.297,13.36,-0.71518316991643,4,2
8876.077,24164.252,1832.846,18.48,0.2913351297361597,1,2
8646.497,24158.956,1988.626,15.31,-0.2621072164095287,1,1
9022.204,24167.736,1888.677,10.61,-1.491288667808458,4,2
9024.878,24167.457,1880.878,13.5,-0.670557440622858,4,2
8693.004,24223.079,1995.765,14.32,-0.4767855618562307,1,1
8699.736,24222.669,1978.27,14.0,-0.5627963389464197,1,1
8661.207,24271.382,2017.558,15.97,-0.127178817712896,1,1
8771.917,24341.388,1983.746,13.49,-0.6800125783688008,1,1
9117.012,24344.766,1883.519,12.4,-0.9734487290930867,4,2
8677.358,24270.935,1983.718,13.64,-0.6394618524871729,1,1
8670.902,24271.122,1997.256,16.72,0.01907485377474495,1,1
8673.808,24271.037,1991.164,10.8,-1.445573326263456,1,1
8663.793,24271.303,2012.145,11.06,-1.347576438724951,1,1
8708.051,24371.266,2038.544,12.04,-1.059405687690775,1,1
8735.31,24370.994,1985.937,12.99,-0.7918838091374322,1,1
8614.124,24379.01,1992.622,18.88,0.3454185934212669,1,1
9194.897,24406.244,1926.593,11.67,-1.166918601135317,4,2
8752.847,24425.28,2002.721,11.36,-1.247505479842008,1,1
8762.858,24425.181,1982.572,19.35,0.4502330983925351,1,1
9011.326,24430.291,1851.785,11.02,-1.373839467377086,4,2
8732.738,24437.315,2033.885,14.06,-0.5466177705887929,1,1
8736.876,24437.016,2026.754,18.16,0.2549019905594725,1,1
9117.538,24510.469,1870.385,20.35,0.5867185389321475,4,2
9118.606,24509.471,1867.765,11.34,-1.251742727748928,4,2
9121.002,24507.214,1861.872,9.63,-1.826356297943905,4,2
9122.859,24375.877,1883.094,14.19,-0.5134698032229739,4,2
9134.893,24363.279,1849.887,12.95,-0.7993760514669784,4,2
9136.585,24361.521,1845.239,10.24,-1.570956894214939,4,2
9139.233,24358.71,1837.948,14.79,-0.3870776830245226,4,2
9141.639,24356.146,1831.323,20.27,0.5731153914071752,4,2
8808.773,24729.575,2029.593,18.03,0.2303577805968853,1,1
8810.76,24727.791,2025.073,7.66,-2.513729282408581,4,1
8813.026,24725.759,2019.902,11.19,-1.288503215653324,1,1
8817.882,24721.479,2008.917,9.2,-1.975843324328311,4,1
8819.033,24720.48,2006.333,13.8,-0.6059551370107433,1,1
9061.054,24563.968,2009.049,15.81,-0.152050274614092,4,2
9067.508,24557.872,1993.39,38.9,2.201265857132476,2,2
9070.154,24555.289,1986.865,12.02,-1.066303901815332,4,2
9075.78,24549.959,1973.154,13.79,-0.6150245032050715,4,2
9079.791,24546.163,1963.353,13.43,-0.6927148969290063,4,2
9081.41,24544.66,1959.432,30.78,1.709008404355569,2,2
9083.831,24542.408,1953.547,12.8,-0.8409063506463136,4,2
9086.529,24539.921,1947.007,11.13,-1.321945840856701,4,2
9016.245,24708.013,1982.281,9.7,-1.808023650260289,4,2
9021.702,24702.388,1971.289,11.68,-1.154614690162658,4,2
9025.951,24698.041,1962.728,11.31,-1.25705061449762,4,2
9048.174,24676.017,1918.718,11.66,-1.179401750967482,4,2
9051.265,24672.93,1912.621,12.22,-1.015617367319406,4,2
9060.057,24664.395,1895.567,9.74,-1.794270820978284,4,2
9075.951,24423.354,2011.529,7.89,-2.366519530608992,4,2
9077.702,24421.717,2006.858,11.13,-1.321945840856701,4,2
8865.737,24629.864,2019.274,14.13,-0.5255652830602849,1,1
8875.921,24619.887,1987.036,11.68,-1.154614690162658,4,2
9112.566,24619.757,1968.018,12.37,-0.9876515644974215,4,2
9115.829,24616.684,1959.36,13.8,-0.6059551370107433,4,2
9118.809,24613.853,1951.353,14.66,-0.419230387017389,4,2
9121.999,24610.754,1942.677,13.83,-0.5939395388892443,4,2
8962.819,24662.835,1984.476,10.1,-1.650770602142698,4,2
8968.225,24662.813,1975.474,11.09,-1.334066137964626,4,2
8974.406,24662.809,1965.188,13.32,-0.7230720375879416,4,2
8889.461,24763.972,2009.553,12.51,-0.9312154494371613,4,2
8902.971,24763.923,1986.177,9.84,-1.764007974113077,4,2
8920.921,24763.773,1954.972,11.23,-1.267914003042705,4,2
8938.76,24763.653,1923.703,11.42,-1.225942748902993,4,2
8825.364,24714.987,1992.121,10.96,-1.404313792976215,1,1
8841.403,24700.765,1956.003,9.81,-1.773770693841677,4,1
9030.198,24610.982,1932.982,13.15,-0.7568286227057104,4,2
9033.402,24610.952,1925.379,13.58,-0.6486054536084518,4,2
9038.347,24610.842,1913.628,10.93,-1.416049976571499,4,2
9042.71,24610.727,1903.259,13.21,-0.7476843639529372,4,2
9047.672,24610.612,1891.515,11.61,-1.195011121066053,4,2
9031.17,24775.329,1893.778,12.99,-0.7918838091374322,4,2
8919.965,24898.479,1913.068,10.54,-1.509488119671935,4,2
8924.477,24898.492,1907.077,15.79,-0.1574694601346144,1,2
8933.065,24898.483,1895.706,12.67,-0.8757667054130063,4,2
8861.711,25025.261,1986.844,14.85,-0.3682152867198257,1,2
9002.93,24676.782,1995.881,16.31,-0.06151263655249821,4,2
9054.275,24676.26,1902.578,11.08,-1.340928593403281,4,2
9058.611,24676.207,1894.692,14.93,-0.3494830060346986,4,2
8958.668,23853.98,2158.807,14.47,-0.4526659543455351,4,2
8964.426,23854.005,2149.143,12.24,-1.012585672830608,4,2
8969.034,23854.026,2141.412,10.34,-1.555724492877507,4,2
8971.719,23854.041,2136.9,8.77,-2.119727080888516,4,2
8847.905,23879.948,2186.562,12.59,-0.9070613893606345,1,1
8849.716,23879.989,2181.634,15.27,-0.2722561097990284,1,1
8851.529,23880.029,2176.707,9.47,-1.881948078397961,4,1
8853.603,23880.074,2171.077,8.1,-2.306527464376411,4,1
8858.792,23880.171,2157.003,10.38,-1.544972827274865,1,1
8862.169,23880.222,2147.857,16.09,-0.1043180970251652,1,1
8863.994,23880.246,2142.935,12.12,-1.040089549800798,1,1
8865.826,23880.268,2138.015,11.44,-1.22064034884735,1,1
8871.337,23880.334,2123.261,16.4,-0.04266827932052222,1,1
8873.95,23880.354,2116.23,14.29,-0.4863253889226354,1,1
8877.882,23880.378,2105.69,13.04,-0.7714496755296383,1,1
8879.989,23880.389,2100.072,15.75,-0.1620645009469155,1,1
9291.938,24379.4,2155.181,13.65,-0.6361228453999478,4,3
9294.915,24376.584,2143.903,13.49,-0.6800125783688008,4,3
9299.854,24371.764,2124.865,13.38,-0.7123035744316678,4,3
9057.842,24440.585,2060.239,9.44,-1.905769159117517,4,2
9009.193,24300.667,2149.88,22.46,0.8649895318407892,2,2
9243.957,24363.5,2202.451,11.03,-1.366889578519292,4,3
9247.84,24361.067,2193.845,10.18,-1.609341572910533,4,3
9249.977,24359.829,2189.212,26.76,1.341823661995527,2,3
9254.505,24357.074,2179.289,25.19,1.180323539781963,2,3
9285.306,24366.618,2145.205,12.3,-1.002056477837372,4,3
9287.55,24364.498,2138.37,11.79,-1.135636575874639,4,3
8694.422,24347.557,2216.346,7.22,-2.743851148942137,1,1
8696.823,24347.366,2209.244,8.71,-2.142309278308116,1,1
9158.636,24341.304,2215.953,22.6,0.8808881195869303,2,3
9162.641,24337.538,2204.449,8.46,-2.202361705672925,4,3
9164.294,24335.979,2199.716,11.67,-1.166918601135317,4,3
9180.982,24320.411,2151.606,12.52,-0.9261763243026125,4,3
8711.615,24323.878,2216.735,10.37,-1.547106325723979,1,1
8980.373,24344.277,2215.812,16.51,-0.01631011628532429,2,3
8997.988,24344.242,2173.589,18.09,0.2471336338581233,2,3
9005.987,24344.169,2154.172,12.4,-0.9734487290930867,4,2
8692.703,24425.796,2125.253,15.66,-0.1867943686820364,1,1
9140.58,24459.439,2104.53,13.67,-0.6311610561155468,4,3
9142.913,24457.177,2096.947,9.35,-1.939059176375789,4,3
9153.77,24446.729,2061.79,14.27,-0.4921368228083809,4,3
9157.78,24442.812,2048.688,13.64,-0.6394618524871729,4,3
9274.985,24344.448,2134.321,11.16,-1.301190684205984,4,3
9277.718,24342.803,2128.372,13.02,-0.7799242980174863,4,3
9280.146,24341.342,2123.084,12.73,-0.8526797904714596,4,3
9282.871,24339.699,2117.131,17.9,0.2136361188311631,2,3
9368.543,24449.264,2168.679,14.3,-0.4822482148379231,4,3
9365.747,24449.329,2162.535,12.52,-0.9261763243026125,4,3
9362.958,24449.408,2156.389,15.65,-0.1888601474323067,2,3
9354.964,24449.71,2138.606,9.5,-1.871188480525935,4,3
9332.63,24276.319,2178.81,28.68,1.538286089058888,2,3
9098.067,24298.964,2181.594,15.34,-0.255797918612133,4,3
8890.077,24322.617,2191.164,15.85,-0.1439962694993337,1,1
8624.5,24575.835,2215.167,14.84,-0.3703266106761892,1,1
8681.934,24577.886,2108.973,23.68,1.038027309221355,1,1
8708.183,24578.686,2060.08,13.41,-0.6991080877832274,1,1
8927.776,24627.605,2044.265,12.45,-0.9515182841460368,4,2
9162.051,24355.755,2211.839,13.49,-0.6800125783688008,4,3
9168.711,24355.912,2198.4,10.72,-1.457868275033493,4,3
9172.038,24356.017,2191.679,11.02,-1.373839467377086,4,3
9205.956,24320.812,2201.051,19.23,0.4142668635342554,2,3
9207.503,24320.669,2196.036,21.88,0.7790850983123341,2,3
8880.615,24322.973,2219.631,11.97,-1.097844783708499,1,1
8718.327,24370.195,2177.004,13.75,-0.6198025550576048,1,1
8724.865,24369.827,2164.347,12.31,-0.9975733229149146,1,1
8714.106,24472.251,2192.373,10.89,-1.431970891035266,1,1
8721.882,24471.851,2179.553,14.25,-0.5001008771029269,1,1
8726.587,24471.714,2171.882,14.98,-0.3403363592967935,1,1
