Este,Norte,Cota,Rec_Peso_PND25_(%),Rec_Peso_PND25_(%)_nscore,cluster_con_nscore,cluster_sin_nscore,origen
9214.41421761055,24781.97947995381,2039.2295592067521,,,2,,relleno
9205.46191686134,24638.99627459294,2083.891322371959,,,2,,relleno
9016.942060306965,24608.584772757855,2070.3848196462595,,,4,,relleno
9082.403784941305,25799.98799448274,2250.8177853391003,,,3,,relleno
9185.709266573367,24094.72431396908,2169.6689180462818,,,2,,relleno
9223.05820348681,23882.312857987043,1963.4951865873231,,,4,,relleno
9335.607506439579,24370.26846680448,2146.6428858216354,,,4,,relleno
9205.131965523373,25237.08419192722,2272.299957170713,,,2,,relleno
9158.045582447381,25852.782752148392,2286.331763850947,,,3,,relleno
9060.072169406458,24797.36613605535,1931.0614258017863,,,4,,relleno
8887.674768976283,24702.611691051254,2202.6398751664137,,,2,,relleno
9008.955508718876,24275.11459908783,2062.439296773941,,,2,,relleno
9301.17304989732,24856.05068882372,2204.290709101695,,,2,,relleno
9045.762735630311,24786.0897611257,1984.429536835194,,,4,,relleno
8896.123584824683,24962.508380864158,2199.8588057585284,,,2,,relleno
9264.461783073977,24476.664819034366,1998.8339278913506,,,4,,relleno
9103.007142235076,24800.849171029222,2125.26595025814,,,2,,relleno
8935.827600937433,25220.19969885159,2112.574514210576,,,2,,relleno
9047.691804746291,25858.325331240834,2183.1145879820606,,,3,,relleno
8998.569021195312,25019.31852522959,2278.1709003661963,,,2,,relleno
9203.746964125992,24814.799037439407,2144.6470961760533,,,2,,relleno
9223.644213285697,24337.763830721604,2255.784411122755,,,2,,relleno
9214.67211506269,24253.08234128677,2006.587784819658,,,4,,relleno
9233.453483596102,24806.078403922133,2168.4168020770726,,,2,,relleno
9219.121010049977,24673.351244933903,2143.264009531904,,,2,,relleno
9122.875357847468,24737.33970003429,2191.1609581422076,,,2,,relleno
9059.486725259705,25030.67073907709,2063.1409760619554,,,2,,relleno
9067.473885105255,24923.63816420778,2023.4149222681535,,,4,,relleno
9160.58723693754,24073.7681595872,2127.684487143469,,,4,,relleno
9166.457649170607,24185.204200876877,2140.074138063078,,,2,,relleno
8908.593062663609,24766.326852720656,2116.843221661045,,,4,,relleno
9113.549474579431,24467.956313346236,2076.8355817899105,,,4,,relleno
8921.04655186632,24669.759088214374,2184.1489585000763,,,2,,relleno
9075.4742535645,24883.925357574062,2270.9765472113154,,,2,,relleno
9103.85836201382,23856.972072423934,1996.8354094647507,,,4,,relleno
9128.134520191918,24977.606114675567,2131.8632976382632,,,2,,relleno
9176.09222169598,24420.83992971777,2135.5512405096165,,,2,,relleno
9255.604085516461,24287.5663616166,1964.60986732031,,,4,,relleno
8987.845890665432,25644.397866216557,2159.25124203343,,,3,,relleno
8910.799944855391,24823.092221416406,2065.02747321458,,,4,,relleno
8959.946965349916,24095.478101267767,2048.724647578505,,,1,,relleno
9219.1017182655,24498.47050738463,2127.953521068308,,,2,,relleno
8993.156545880853,24286.47127087491,2087.759747923483,,,2,,relleno
9253.90248918437,24453.751038979037,2115.294888226209,,,4,,relleno
9156.018371692368,24853.818101814642,2069.991449316358,,,2,,relleno
9174.233462594768,25200.5494414583,2180.842210945164,,,2,,relleno
9283.390367390028,24526.366959308718,2025.409790083328,,,4,,relleno
9169.497893415835,25628.635500234115,2195.4882483956603,,,2,,relleno
8970.444829154825,25471.764052873226,2222.1657750686377,,,2,,relleno
8941.436762648216,25552.772485218207,2088.847365968546,,,2,,relleno
9049.093402574365,25778.79494867268,2093.1257276518572,,,3,,relleno
9096.263967434423,23875.13561120321,2047.7208919397585,,,4,,relleno
9178.432704176717,25287.517042959997,2144.7898911404536,,,2,,relleno
8968.228219546498,25276.021627409107,2145.3299338850206,,,2,,relleno
9077.768620212799,24062.24995803361,2076.129798766636,,,2,,relleno
9200.626450688345,24471.495805404058,2078.3040446303703,,,2,,relleno
9021.272341645708,23984.91925345393,2013.0503092054437,,,4,,relleno
9207.86614245946,24145.223064836522,1952.7476822404617,,,4,,relleno
9008.108633535301,24323.088909286398,1931.7922963953165,,,4,,relleno
9129.941553842707,25806.063523749457,2207.051248794135,,,3,,relleno
8984.085665743174,25311.57344663103,2135.055749046995,,,2,,relleno
9043.616776212066,24298.5296352741,1918.2236783693384,,,4,,relleno
8888.706506634899,24556.819747974918,2196.249737620848,,,2,,relleno
8989.949904696121,25577.21787877286,2213.988863091692,,,2,,relleno
8880.139932355207,24670.74116227394,2197.6834098561762,,,2,,relleno
9093.316314524662,24702.229656700503,2206.394909975619,,,2,,relleno
9049.666500961015,24467.957511497607,1961.0107205737022,,,4,,relleno
9268.012935409473,24337.427620149894,2032.4332564857802,,,2,,relleno
9119.661385099236,25205.683947100966,2287.4422645341033,,,2,,relleno
9052.527470863572,24799.74727988905,1928.1773073684103,,,4,,relleno
9054.036731895467,25589.773658820777,2186.758934013473,,,2,,relleno
9039.855737457154,24437.750991536377,1933.2722451403984,,,4,,relleno
9172.987272369466,24706.842608844578,2250.335365341474,,,2,,relleno
9128.34258827935,25621.309829593258,2181.4343810096334,,,2,,relleno
8991.205467207852,25161.860469143452,2193.093421006337,,,2,,relleno
8956.148888069434,24420.218974499414,2169.640006747236,,,2,,relleno
8953.646403694373,23900.11515429829,2140.972297843402,,,4,,relleno
9100.475247146322,24549.59280989046,2023.014569130823,,,4,,relleno
9198.95205934098,24252.636987863567,2067.404085732914,,,4,,relleno
8986.360007985117,24596.145047104168,2026.646712883198,,,4,,relleno
9115.84272163491,24228.347075085025,2003.4641250553445,,,4,,relleno
9075.715597412105,24789.172571741936,2077.811724067757,,,4,,relleno
9191.984136584113,24502.137599882153,2249.66697182918,,,2,,relleno
9222.134977563912,24535.548261969565,2195.7734464907267,,,2,,relleno
8950.136063458587,24559.08960742908,2030.8028518026194,,,4,,relleno
9177.855771573148,24270.50781365875,1917.9283846280516,,,4,,relleno
9119.59495193524,25319.445378353794,2140.124422092458,,,2,,relleno
8979.477201432643,24811.911197456455,2095.5450527446396,,,4,,relleno
9109.94068815642,24760.76761656716,2044.4019165859957,,,4,,relleno
9052.37622958688,24338.492115709196,2039.5541743777999,,,4,,relleno
9099.484437981304,24585.891690967692,2060.8123168306306,,,4,,relleno
9167.286223243713,23813.140537684423,1993.2378477587738,,,4,,relleno
9107.519051284367,24496.411876562717,1881.3946064123188,,,4,,relleno
9060.657397992323,25323.850211369383,2052.666597984822,,,2,,relleno
9204.00282444696,25411.369990495506,2237.8740455728794,,,3,,relleno
9098.276281991984,24690.445080644837,2047.6718162953532,,,4,,relleno
9077.966901750497,24836.653536482678,2083.1992439535697,,,2,,relleno
9181.326761671366,25678.968353305325,2243.1426645209954,,,2,,relleno
9028.030834022635,25990.849400753206,2184.1972791787493,,,3,,relleno
8980.911801308928,25088.47963501813,2157.89761423188,,,2,,relleno
9116.606144620653,24322.799324781732,2078.9313836489955,,,4,,relleno
9178.874090218707,24966.771319754673,2122.6218865999044,,,2,,relleno
9122.568449010387,25366.269521533064,2100.748447620135,,,2,,relleno
9145.939921527377,25029.978123105582,2096.171332995206,,,2,,relleno
9065.337400872917,25715.236771084674,2153.408034055651,,,3,,relleno
9029.830883526034,24721.621842996254,1959.2425927223603,,,4,,relleno
9097.513336102591,24551.313807604878,2137.857116274048,,,4,,relleno
9212.840844589982,24929.313369317453,2124.552329883551,,,2,,relleno
9130.955427087114,24900.64317185318,2274.714785377071,,,2,,relleno
9097.012577391757,23899.423634312814,2060.0027852226694,,,4,,relleno
9191.349158292993,23965.870642089572,1961.6767171651186,,,4,,relleno
9215.133241264351,24681.984422464764,2075.6159497836043,,,2,,relleno
8981.581279335976,25022.921070693727,2056.8323789449223,,,2,,relleno
8880.762187301072,24944.9363023954,2055.9128866051133,,,1,,relleno
9166.458308398454,25573.23618755734,2265.194171558255,,,2,,relleno
9294.404421963663,24766.295253148484,2100.6787220879332,,,2,,relleno
9058.749587518152,25123.368968528182,2153.807044426084,,,2,,relleno
9076.161927351419,24051.201716441206,1977.170728457611,,,4,,relleno
9018.42463435891,24139.192722638574,2153.3324478302284,,,2,,relleno
8921.16013640884,24731.62136101424,2120.1720341449864,,,2,,relleno
9038.024639260795,24849.373985501814,2066.2632642994636,,,2,,relleno
8880.609928482447,25158.934442748487,2052.7404564166936,,,2,,relleno
9213.297910778258,24563.80710796568,2254.2302646144494,,,2,,relleno
9133.743138100159,25606.096049406453,2304.9028332445973,,,2,,relleno
9009.304229664234,25774.038466089998,2132.6114327715727,,,3,,relleno
9181.225299984259,24555.393433763395,2047.367704795428,,,2,,relleno
9239.503283386317,24589.257784834615,1993.297347976599,,,4,,relleno
9256.986845919917,24493.55790343486,2019.5692247819488,,,2,,relleno
9143.870339493278,24627.48613421261,1997.359778049108,,,4,,relleno
9026.818327828687,24917.556855863164,2034.2860843631317,,,2,,relleno
9102.614611453024,24745.25094433069,2250.5210328204435,,,2,,relleno
9018.025820571824,25054.293240800398,2017.3176234885602,,,2,,relleno
9042.53612588696,24477.101243849935,1945.7646642608688,,,4,,relleno
9126.38862456567,24384.363823129992,1908.2616604627704,,,4,,relleno
9234.71251775784,24397.96266319822,2142.512925146689,,,2,,relleno
8930.832936334884,24315.01802445967,2122.2047651338685,,,1,,relleno
9220.811670059455,24846.652245555786,2160.42205555184,,,2,,relleno
9171.873202651883,23780.407214077073,1985.1691422185925,,,4,,relleno
9110.05315394981,24705.305518708483,1958.864013667542,,,4,,relleno
9223.013179983593,24109.83168749914,2102.2964704161454,,,4,,relleno
8949.053723416144,25081.621719939863,1985.032143908309,,,2,,relleno
9129.175343878462,24580.395140200595,2010.574402167466,,,4,,relleno
9263.039775009365,24024.716220338272,2101.3858213331205,,,4,,relleno
9041.561431452034,25185.332470491332,2237.2169960422802,,,2,,relleno
9097.03156077842,25654.942961042416,2170.0914214359696,,,3,,relleno
8963.783654883786,24381.558666411405,2104.7025497645604,,,2,,relleno
9215.393916040734,24084.997270235504,2065.8546682474666,,,4,,relleno
8992.17630293072,25467.9247979798,2093.0713800291605,,,2,,relleno
9185.31048892798,24617.813475784238,2065.2758154263925,,,2,,relleno
9075.558569407629,24544.442290994477,2190.604614567034,,,4,,relleno
9099.22219633828,25500.654387684983,2270.2410834718976,,,2,,relleno
8876.775853915364,24876.790545342963,2128.397761514616,,,2,,relleno
9132.809914386424,25097.124413899983,2235.1429457849035,,,2,,relleno
9026.112076032994,24887.412529368125,2107.77856787688,,,2,,relleno
9047.996550922748,24598.197474258275,2035.4406255426936,,,4,,relleno
9202.64120185082,24554.964472345695,2030.8461296198018,,,2,,relleno
8978.202197895715,24609.641273404486,1997.6521887438146,,,4,,relleno
9088.792391621562,25437.213065001688,2069.928879494249,,,2,,relleno
9218.290449422684,24399.943597391517,2200.073691941587,,,2,,relleno
8877.281806512683,24218.867428773912,2196.2379775476384,,,1,,relleno
9033.620804210657,24182.46471359067,2127.1299648247104,,,2,,relleno
8948.449444802818,24904.197446646336,2174.3022932339363,,,2,,relleno
8945.251078806445,25145.816312986815,2243.7347780940972,,,2,,relleno
9011.667370541025,24327.697146192575,2023.6504376741625,,,4,,relleno
9089.565143882079,25720.68224851781,2270.1438847902145,,,3,,relleno
9108.763456294408,24586.053828299304,1937.208516353741,,,4,,relleno
8951.323239040788,24826.22752540391,2180.575816592216,,,2,,relleno
8932.930502793834,25372.93955800209,2225.636046740279,,,2,,relleno
9087.970027925441,24864.18035621672,2242.4189414721195,,,2,,relleno
9188.135019598334,24497.21152971064,2097.4456211634397,,,2,,relleno
9166.71449267487,25616.561865730208,2250.1789689388947,,,2,,relleno
8907.877149968923,24668.798397641218,2081.85620662283,,,1,,relleno
9089.682585063498,25246.01064356866,2113.90947567898,,,2,,relleno
9001.960461556384,25916.969625199185,2185.490071590446,,,3,,relleno
9002.612368000448,24798.757275845666,2262.67644379887,,,2,,relleno
9263.033749499953,24999.694187385856,2162.8542496565437,,,2,,relleno
9026.479526063338,24434.314659811702,2174.1644585250874,,,2,,relleno
8941.232255288629,25671.045755876006,2147.0012098768684,,,3,,relleno
9134.523480037704,25603.613959397822,2295.126569933249,,,2,,relleno
9144.959383240077,24275.976736009423,2209.7260777632746,,,4,,relleno
9209.974279844704,24382.774649590796,1932.675690549509,,,4,,relleno
9084.016648600791,24327.086741652485,1968.3840051100788,,,4,,relleno
9126.141887392425,23754.351439992428,1992.3642048133186,,,4,,relleno
9218.933263826819,24634.30026014027,2056.8808693324813,,,2,,relleno
9143.454080094807,24737.130234181546,2273.8503635790435,,,2,,relleno
8894.932940593852,25165.506436815485,2109.1701111267425,,,2,,relleno
9073.124566608392,24263.448434639686,2118.473383533587,,,2,,relleno
9066.126232233843,24559.67916698617,2108.6646409617497,,,4,,relleno
8896.158508938215,24369.40133611575,2191.6985710461954,,,1,,relleno
9002.868073351932,25444.8993111222,2182.4387046428574,,,2,,relleno
9190.019865181599,24472.92734317439,2256.8867765578684,,,2,,relleno
9206.918917726734,25534.234891565262,2263.3290811177317,,,2,,relleno
9024.267332275671,24958.435430440437,1999.785581779678,,,4,,relleno
8963.920610894407,24937.361373816922,2185.3814811546263,,,2,,relleno
9153.895000772134,25286.17185146477,2240.3689463569835,,,3,,relleno
9167.354360774983,24165.338389804063,1929.1874572985125,,,4,,relleno
9114.387349023787,25659.507686674497,2116.964266318033,,,3,,relleno
9231.102929513436,23920.447349873717,1970.0039317980647,,,4,,relleno
8945.928679941335,24846.946907571073,2183.6622197130046,,,2,,relleno
9152.522213249491,24798.597934918285,2186.30234575921,,,2,,relleno
9006.182982483075,25565.883061742847,2074.725322336698,,,2,,relleno
8972.480333082998,24767.267652895225,1979.7296132342933,,,4,,relleno
8887.979588304672,24611.883154152998,2161.7585851315976,,,2,,relleno
8932.387813612102,24665.645377797253,2130.1131856504708,,,2,,relleno
9350.885685698033,24402.27401008815,2145.115353637164,,,4,,relleno
9152.927283660414,24821.17861119555,2137.20171021849,,,2,,relleno
8992.506741410978,25070.6122281578,1985.8709148296387,,,4,,relleno
9162.334529818268,25420.5137886709,2093.3901152622802,,,2,,relleno
9096.080502014769,25873.181392244467,2108.39780660652,,,3,,relleno
9044.733293074984,24318.879945826946,2241.537263920212,,,2,,relleno
9240.200310060274,24426.657228050528,2142.0175858885445,,,2,,relleno
9167.022274067755,24671.57242910697,2092.3094845084206,,,2,,relleno
9029.443211401463,24501.052410646193,2079.3043172433067,,,4,,relleno
9315.93345197486,24563.458382383546,2070.9740922816786,,,2,,relleno
9031.429397824793,25849.655312484225,2233.1526576210013,,,3,,relleno
9092.44871956208,25595.778166974866,2234.680268562579,,,2,,relleno
9038.323561126292,24796.93322495437,2254.465188877487,,,2,,relleno
8988.264956521323,25372.257788804458,2030.7525897888834,,,3,,relleno
9192.546546064701,24858.652068342362,2270.1585517282633,,,2,,relleno
9192.268264619286,24501.093186818434,1980.1803339919327,,,4,,relleno
9004.604593567523,24589.417367082016,2100.9913095865227,,,2,,relleno
9046.76428179722,24187.36523986844,2207.071218893433,,,2,,relleno
8972.664466825478,24287.798309935024,1983.1231916620757,,,4,,relleno
9233.67828295818,25140.89488919137,2265.0623321155103,,,2,,relleno
9058.497681055416,25670.21130818868,2135.153656300597,,,2,,relleno
9146.455496718605,24771.739210556512,2258.379644614276,,,2,,relleno
9222.57775810429,24382.494172885792,2181.6019961738493,,,2,,relleno
8917.201286856147,24896.832873815176,2105.81604488659,,,2,,relleno
8917.67846584765,24631.551778249377,2084.630747366893,,,1,,relleno
9003.436158955563,24040.757274201915,2152.8803430870503,,,2,,relleno
8966.470878504031,23897.735613897526,2111.9385376674795,,,1,,relleno
9070.176994135136,24559.5937985736,2039.1308562425277,,,4,,relleno
9086.17965850426,24495.239967765872,2180.7252668570163,,,4,,relleno
9310.56051666575,24506.05551604138,2184.792890246788,,,2,,relleno
9206.890122048493,25029.64750231203,2220.8336561348965,,,2,,relleno
9092.578748727605,25995.97890456391,2257.9686677521886,,,3,,relleno
9280.209923257611,24489.903743441766,2178.931393185646,,,2,,relleno
8998.554051153502,25313.38683930358,2204.5416504585087,,,2,,relleno
9148.461227572048,25005.316831451557,2223.900443233471,,,2,,relleno
9090.593118059436,24511.436224162888,1969.1787836841584,,,4,,relleno
9004.725826140248,24418.205792317647,2043.5026420717245,,,4,,relleno
8921.419492461753,24933.666339410203,2098.7559281201206,,,2,,relleno
9075.498923655261,24925.992978473092,1995.5463732021244,,,4,,relleno
9165.278709929029,24806.080063516965,2111.6043933044707,,,2,,relleno
9228.571036487094,24831.98495949549,2153.53110059269,,,2,,relleno
8965.131438078382,25409.253421271835,2139.3544952176035,,,2,,relleno
8966.758472854772,23867.316533231377,2121.7409052840326,,,1,,relleno
8960.02160519874,25069.96687044666,2242.458608603124,,,2,,relleno
9103.874276011975,25470.92616512085,2137.3913316941153,,,2,,relleno
9171.760338833186,24916.18849706628,2060.4337711828707,,,2,,relleno
8967.02809446862,24807.539680362173,2199.5741122885565,,,2,,relleno
9185.935309247036,24309.591302494788,2058.53023437672,,,4,,relleno
9024.84192462448,24215.705532290456,2174.687662018764,,,2,,relleno
9175.732350249582,24761.48221188246,2065.5683121221273,,,2,,relleno
9019.37432997631,24151.26541574439,1965.5648423909352,,,4,,relleno
8975.062391402254,25373.778268101436,2036.8998662794938,,,2,,relleno
8969.771561041009,24068.665613769637,2137.2793120583515,,,2,,relleno
9243.78069314063,24205.811448414042,2126.8985254473255,,,4,,relleno
9078.373079311901,25828.81480882968,2267.6302642053442,,,3,,relleno
9078.062146515033,24488.60148296201,2238.746482859823,,,2,,relleno
9288.237108635081,24404.071113776146,2166.6008380125927,,,4,,relleno
9225.137674170806,24425.667810193514,2039.517384659904,,,2,,relleno
8969.328076261383,25422.208919685552,2157.6208480724513,,,2,,relleno
8918.565101902872,25328.450239218695,2170.1102574701144,,,2,,relleno
9061.969924418949,24866.51998579017,2023.9171906447984,,,4,,relleno
9057.268287668836,24005.084596822646,2008.101258936742,,,4,,relleno
8961.243419379338,25434.102589433605,2236.805597188003,,,2,,relleno
9158.974293984142,25411.318451402356,2207.516156755065,,,3,,relleno
9065.965046636484,25764.29792105036,2105.1673156948946,,,3,,relleno
9145.206638261528,24604.67044631715,2144.6270447384964,,,2,,relleno
9310.270095957725,24465.954872032835,2162.534784375157,,,4,,relleno
9025.332952214962,24114.410719502524,2113.4310542522726,,,2,,relleno
9030.45862683668,24471.391113095393,2088.326711440898,,,4,,relleno
8869.926059751671,24761.017100975874,2156.7645867193332,,,2,,relleno
8998.884421218521,24911.545424488533,2191.3844782056317,,,2,,relleno
9171.37383598123,25130.698792149633,2022.8862244999575,,,4,,relleno
9010.439933183181,25220.20670999677,2164.7235814703595,,,2,,relleno
9217.926062141374,24815.175899925598,2053.454496196336,,,2,,relleno
9165.525255754279,25612.028616823078,2168.131515278276,,,2,,relleno
9128.851597558612,24494.487591702775,1956.9721894587315,,,4,,relleno
9009.33630780667,25306.4331200732,2273.1062640076725,,,2,,relleno
9131.164730614746,24727.11467253574,2270.1085292197067,,,2,,relleno
9030.002248478877,24061.472070729713,2182.2139074754296,,,2,,relleno
8911.560643746903,24409.96217902841,2073.5664907941327,,,1,,relleno
9177.493310729498,24697.347012777518,2268.702186926716,,,2,,relleno
9018.607955347805,24854.838781826864,2202.86328930762,,,2,,relleno
9199.467678930247,24635.98535313084,2082.4063816256767,,,2,,relleno
8956.099084566808,24257.52748149977,2114.899800704596,,,2,,relleno
9172.689272989444,25629.145133458635,2240.507892460574,,,2,,relleno
8999.784243486301,24236.13251729934,2026.4087118351868,,,4,,relleno
9183.52741974949,25407.906087934454,2135.719612625084,,,2,,relleno
9148.604908067866,24379.49489143013,2196.327776088205,,,4,,relleno
8997.425284631043,25086.258344201357,2212.610801285243,,,2,,relleno
9068.340994638504,25565.958842817225,2276.292105212195,,,3,,relleno
9073.185076188396,25439.43393244046,2257.627680446043,,,2,,relleno
9220.754268838196,25440.97402568176,2139.375818263815,,,2,,relleno
9104.005706449334,24340.444592627635,2123.922838402419,,,4,,relleno
8976.543087150656,24561.817332715553,2082.288738969375,,,4,,relleno
9104.27180904551,25578.338193559375,2085.6344143477218,,,3,,relleno
8956.247947979673,24324.067126459206,2260.580938641383,,,2,,relleno
9059.008627089064,25602.28700019583,2217.4576890574026,,,2,,relleno
9134.15034989472,24519.158215526993,2111.9947343173303,,,2,,relleno
9148.911867398687,25678.542319135973,2262.749748201461,,,2,,relleno
9305.155722242529,24537.27025857125,2144.85379612849,,,4,,relleno
9066.084822327985,25745.35657713032,2208.161644930724,,,3,,relleno
9060.639300461926,25319.72542973211,2202.2150381622714,,,2,,relleno
9173.286518900553,24218.970459010696,1973.5185121702107,,,4,,relleno
8871.0315402341,24317.927040651077,2155.4048954437085,,,1,,relleno
9056.252707598956,25017.953104958302,2192.607336806255,,,2,,relleno
9115.709687859271,25868.172181580834,2283.549137752046,,,3,,relleno
9106.163654386603,24948.2398412198,2088.6675319024553,,,2,,relleno
9232.103091656,24269.48994521967,2201.1276474807014,,,2,,relleno
9241.126736105527,24485.59319942222,2154.481319484532,,,2,,relleno
9152.187195170982,24393.26974216036,1920.9506721184969,,,4,,relleno
8951.710983288614,25104.828056289312,2215.9057379908936,,,2,,relleno
8978.127933116939,25722.267842963527,2171.2555437453043,,,3,,relleno
8971.314695559216,24560.51427627595,2270.2517448106178,,,2,,relleno
9023.273257087218,24502.001131535344,1908.0029957179834,,,4,,relleno
9078.443076486883,24984.81421625434,2099.1266766893846,,,2,,relleno
8966.565982983366,24486.533210778405,2208.7853786781807,,,2,,relleno
9121.606493923236,25015.750100627596,2130.746068196366,,,2,,relleno
9004.342018584659,24795.594359230592,2132.138661568086,,,2,,relleno
9141.208668582369,24514.632089768576,2189.2225973588897,,,4,,relleno
8907.973194393315,24792.11070121028,2159.6753817173053,,,2,,relleno
8984.118105701647,24541.376066611218,2175.0048394683417,,,2,,relleno
9082.19428734031,25459.3407881143,2252.180350238983,,,2,,relleno
9129.435016241592,23860.844910223786,2060.5358974516253,,,4,,relleno
8932.899446733889,24674.718407566474,2050.2188054467265,,,4,,relleno
9125.93735881132,25126.685089395338,2189.0561469860468,,,2,,relleno
9198.05389149619,24670.071760023584,1963.6310241491167,,,4,,relleno
9011.37337912194,23910.77443518803,2004.1716627853048,,,4,,relleno
9251.416550581927,24366.42550263895,2139.6944231103284,,,4,,relleno
9142.235925038925,25571.64518085616,2092.7894330602335,,,3,,relleno
9038.32831451235,25008.899075005786,2089.425987913074,,,2,,relleno
9049.043503334988,24918.075359169226,2034.3889320849573,,,4,,relleno
9212.129669636075,24735.641550921886,2161.5364920234438,,,2,,relleno
9072.820138160718,24898.83881218934,2089.4597677979536,,,2,,relleno
9119.358757919077,23943.209084601942,1959.1977108124538,,,4,,relleno
8996.406916559132,25421.659341729253,2198.3063324594327,,,2,,relleno
9327.985708734008,24424.98878024373,2198.530870940466,,,2,,relleno
9096.931884395164,25907.354506533928,2258.52604246681,,,3,,relleno
9111.253735287899,24170.831944287096,2006.7791130163582,,,4,,relleno
8890.161208653302,25030.38889779629,2120.774046789606,,,2,,relleno
8919.7734765175,25208.285903951728,2142.355587295585,,,2,,relleno
9161.258077588462,25648.214234396422,2174.46277757785,,,2,,relleno
9150.394418078084,23781.033571141386,2025.2459021724553,,,4,,relleno
8938.27784626182,24640.538708359694,2080.1029359851095,,,1,,relleno
8987.1201517977,25580.147440235512,2162.250657360164,,,3,,relleno
9071.397653235737,25412.801032998428,2267.535581663918,,,2,,relleno
8996.284939992789,24869.299856010566,2242.661137184038,,,2,,relleno
9242.405100391778,24401.642205761502,1993.6677963407492,,,4,,relleno
8958.51270459465,24422.56112597796,2174.5082302639967,,,2,,relleno
9288.499198884801,24301.239904615748,2052.54436275972,,,2,,relleno
9199.763426463052,25575.316348862092,2201.03030888364,,,2,,relleno
8977.06951205819,24981.798784078266,2155.240414573087,,,2,,relleno
9036.738948619626,24031.413496903733,2053.9036447001204,,,4,,relleno
9056.575103389558,24557.78797852603,2099.155974517332,,,2,,relleno
9079.598048501304,24297.211791185153,1967.519337916588,,,4,,relleno
9034.974520725389,25670.544364791353,2098.278510233395,,,2,,relleno
8981.353655392553,24806.753912086897,1941.3068029188505,,,4,,relleno
9260.394864036245,23993.312998054593,2040.1344440919625,,,4,,relleno
9038.340893283994,24474.254021607434,2198.0012106834142,,,2,,relleno
8915.143976280715,25509.035817474985,2158.265778913823,,,2,,relleno
9343.239659897354,24317.541469921303,2023.0464329006345,,,4,,relleno
9029.411552464146,25059.7183177151,2090.937659671698,,,2,,relleno
9172.670068189702,24331.534036739587,2039.9523440208418,,,4,,relleno
9132.072112659751,25809.62962007702,2297.0506792746464,,,3,,relleno
9088.104150627993,24554.8918706355,2172.1275528197484,,,2,,relleno
8986.16595168467,24183.9594256545,2214.5311003250617,,,2,,relleno
9218.117761242482,23910.300322703708,1983.8242755091098,,,4,,relleno
8915.760257789085,25283.05701855647,2099.648931072614,,,2,,relleno
8934.178330405675,25066.260259200255,2029.0160639374938,,,2,,relleno
8898.37799865848,24953.087569812247,2094.236813612241,,,2,,relleno
9278.965793619886,24388.36768017025,2084.3739829460596,,,2,,relleno
9011.307502864958,25514.883258407393,2154.280965188498,,,2,,relleno
9239.333655853357,25211.547402341013,2205.1240445268154,,,2,,relleno
8974.173597501162,25228.837827885694,2094.4935179928534,,,2,,relleno
9147.877542065338,24201.31482968224,2140.228484457104,,,4,,relleno
9223.502920282304,24856.386954134054,2061.040254733511,,,2,,relleno
9204.424692960765,24804.536171923795,2162.5607634664716,,,2,,relleno
9173.671732084791,25447.403853090775,2158.324669596424,,,2,,relleno
8962.33837626691,25158.868161683866,2029.1860169335973,,,2,,relleno
9213.353326199558,24377.196563455123,1944.1995276645096,,,4,,relleno
9097.067504208124,24996.883820097686,2079.287707489059,,,2,,relleno
9137.638316763052,23777.403713963213,1998.3681968057479,,,4,,relleno
9175.6406010974,25426.186382593736,2087.8301539016547,,,2,,relleno
8989.793906642622,24294.645125866617,2254.834544820241,,,2,,relleno
8992.532077960208,24557.27681391288,2177.698033516999,,,2,,relleno
9178.199939870037,24987.50579105197,2038.8873535150713,,,4,,relleno
9056.798314722892,25386.097766487244,2276.2707246568075,,,2,,relleno
9065.576148500422,24081.199470865613,2140.652994199298,,,2,,relleno
9125.050256207234,25074.559075908608,2267.476493639227,,,2,,relleno
8976.3626967896,24503.446087375953,2182.2939348254304,,,2,,relleno
9013.3523854854,24892.72091405213,2197.6063140689052,,,2,,relleno
9154.193207661163,25287.437529148076,2201.434959300901,,,3,,relleno
9010.657456260406,24302.32477321302,2234.349222307798,,,2,,relleno
8977.718295281771,25309.957410436375,2171.742202594003,,,2,,relleno
9197.106267810032,24512.058086974102,2194.7291251354136,,,2,,relleno
9297.65828875742,24116.620475094496,2106.223808770138,,,4,,relleno
9066.278444450994,24228.565854934168,2174.333711074046,,,2,,relleno
8998.439264009858,24658.675326252298,1980.822848300206,,,4,,relleno
9076.113276083383,24467.15100579881,2223.365063883381,,,2,,relleno
8968.517154993877,25029.499712360215,2167.319445529004,,,2,,relleno
9174.368948915046,24682.706412394837,2057.17768973432,,,2,,relleno
9121.211806382837,24313.463326267123,2049.8136526559692,,,2,,relleno
8966.672190139057,25013.172675663878,2175.4948397788276,,,2,,relleno
9219.30253480431,24409.317613037307,2110.1240370711075,,,2,,relleno
9113.970596069088,25807.506700918108,2145.302051124989,,,3,,relleno
9138.640667160522,24736.610737295785,2058.0733371525475,,,2,,relleno
9075.876186323076,24692.290523301792,1999.0194686540772,,,4,,relleno
8948.737873975737,25273.56318104018,2235.952358222547,,,2,,relleno
9220.046289602566,25172.587830062563,2135.9692091863308,,,2,,relleno
9102.925846446453,23831.86520450658,2014.71075134379,,,4,,relleno
9007.639467461855,25761.79094945643,2169.368214429561,,,3,,relleno
