Norte,Este,Cota,dist_3d_m,Rec_Peso_PND25_(%),recpe,diferencia
26199.54,9146.723,2131.037,7.314417133305782,9.31,11.74466228,-2.4346622799999995
26199.355,9152.688,2119.77,4.76332541403612,9.1,9.92582607,-0.8258260699999997
25800.899,9085.744,2001.315,3.675726050729198,15.69,15.43937016,0.2506298400000002
25800.966,9062.417,1969.132,5.479823811036701,11.62,13.05504704,-1.4350470400000006
25800.959,9057.59,1962.442,6.564765418504561,12.83,12.75440407,0.07559593000000042
25800.985,9051.026,1953.305,6.748031268451918,12.77,12.75440407,0.015595929999999925
25801.118,9040.992,1939.275,6.289245821240221,12.93,12.86191559,0.0680844099999991
25801.119,9035.344,1931.328,5.279117445178727,18.16,17.33437729,0.8256227100000011
25801.095,9031.002,1925.212,5.843198867059478,16.51,17.33437729,-0.8243772899999975
24200.86,8858.895,2251.95,9.490159376954514,20.85,20.22877693,0.6212230700000028
24200.912,8860.841,2245.487,8.343931567312506,18.11,19.5234375,-1.4134375000000006
24201.6,8881.875,2175.848,9.42468720966472,21.54,19.51299286,2.0270071399999985
24250.801,8839.121,2236.701,7.314208296185911,17.17,18.26499939,-1.0949993899999981
24251.034,8858.179,2197.599,3.5021419160281915,20.02,20.41467476,-0.3946747600000009
24252.135,8902.909,2107.611,2.1255180544993264,16.21,16.99866295,-0.7886629499999991
24299.085,8936.753,2263.215,6.184372158918078,24.23,22.00402832,2.2259716800000007
24298.274,8957.863,2196.741,3.0613601552248597,20.59,20.44717979,0.14282021
24627.445,8930.563,2054.387,8.192726225134189,13.68,13.33828926,0.3417107399999999
24627.843,8924.209,2031.246,1.5217903929250927,14.94,14.33584976,0.6041502399999992
24355.446,9152.766,2230.672,4.389903871385137,19.37,17.09138489,2.2786151100000005
24355.58,9155.745,2224.617,3.543037397487274,15.19,17.09138489,-1.901384890000001
24356.306,9180.714,2174.219,8.058560231207558,24.99,23.61523628,1.3747637199999971
24356.766,9197.462,2140.671,4.081107815287061,15.33,16.17912865,-0.849128649999999
24174.927,8807.414,2217.905,6.454591389081655,27.23,26.14954185,1.080458150000002
26002.033,8958.077,2029.32,7.033378846614353,13.68,14.34225464,-0.6622546400000004
26002.092,8960.428,2023.8,9.4783779202981,14.71,14.35686111,0.3531388900000003
26002.106,8963.652,2016.206,5.708482810695206,14.27,14.35686111,-0.08686111000000096
26002.844,8992.698,1947.064,6.914306617441137,14.91,15.5363245,-0.6263244999999991
26002.921,8996.123,1938.742,6.029173575210246,14.15,15.5363245,-1.3863244999999988
26002.977,8997.83,1934.578,8.863662504857047,19.72,16.58644867,3.1335513299999995
26001.84,8942.652,2065.139,6.671808225661076,13.29,16.1468277,-2.8568277
26002.644,8984.644,1966.457,7.760497471167443,11.93,12.57854939,-0.6485493899999994
26002.803,8990.693,1951.916,8.473081729808097,13.43,13.63950634,-0.2095063400000008
24222.969,9103.688,2214.163,2.1695331295006004,16.7,16.88105011,-0.18105011000000104
24444.829,8838.705,2030.691,4.91261101655638,21.79,21.92768097,-0.13768097000000168
24449.131,8757.821,2211.362,3.451557039946365,13.1,13.83430004,-0.7343000400000008
24447.944,8782.826,2155.188,3.4855065628978474,25.94,23.2301445,2.7098554999999998
24447.726,8786.526,2146.987,5.724763837923628,22.35,23.2301445,-0.8801445000000001
24447.333,8792.371,2133.997,4.382982888399841,19.33,18.25496483,1.0750351699999996
24445.702,8822.176,2067.654,6.145851934435033,25.07,24.1509037,0.9190962999999996
24445.511,8825.859,2059.444,3.7460830209708984,25.03,24.1509037,0.8790963000000005
24427.306,8822.704,2028.489,6.952508396254971,23.01,22.76969719,0.24030281000000286
24427.396,8825.491,2019.932,5.675078942181644,22.85,22.03431511,0.81568489
25925.505,8964.817,2046.141,7.128141062015108,13.96,14.70007515,-0.7400751499999991
25925.161,8987.92,2021.542,8.872715762380698,21.83,20.2919426,1.5380573999999996
25924.554,9022.445,1985.037,7.896411210163928,17.51,16.69201851,0.8179814900000011
25924.428,9027.628,1979.617,10.274008808639453,15.63,15.34831142,0.28168858000000085
25924.226,9033.841,1973.109,6.85224328231144,16.45,14.3899231,2.0600768999999985
25923.95,9039.528,1967.139,9.531296081856484,12.14,14.3899231,-2.2499231
25923.622,9047.278,1958.991,6.700093208306404,9.94,11.97629929,-2.0362992900000005
25923.502,9053.483,1952.474,7.974081075585138,13.7,11.79473591,1.9052640899999993
25923.456,9058.647,1947.035,8.327110543278911,11.55,12.15900707,-0.6090070699999988
24425.382,8757.574,2228.123,7.594704010031099,12.15,13.17656612,-1.02656612
24425.475,8760.629,2218.864,10.438235578871256,17.14,15.26484489,1.8751551099999997
24426.629,8804.128,2085.536,9.150208795431313,17.75,19.8337574,-2.0837573999999996
24427.158,8818.528,2041.326,8.89393186391752,22.21,22.56860542,-0.35860541999999995
24676.31,9047.407,1915.064,5.184963355705297,22.15,11.75200367,10.397996329999998
24676.315,9051.023,1908.493,6.8137216702765775,17.51,13.00328255,4.506717450000002
24676.056,9067.671,1878.277,6.13295247005915,17.9,15.45214844,2.4478515599999984
24628.057,8920.06,2016.055,5.177052636395117,15.49,14.81930256,0.6706974399999996
23925.581,8779.563,2200.132,6.1025366856734955,21.81,23.72037315,-1.9103731500000016
23925.162,8797.831,2157.374,6.233512733603755,19.43,17.78986549,1.6401345099999993
23924.184,8815.164,2118.308,4.520576954328286,13.74,16.07798958,-2.3379895800000003
23901.01,8920.069,2191.71,9.997947839433111,23.21,17.9391346,5.270865400000002
23901.075,8923.008,2185.634,7.420959843577615,15.12,17.96351242,-2.8435124200000015
24527.272,8731.821,2173.596,8.368945035069155,27.03,26.5164814,0.5135186000000012
24074.246,9008.518,2105.212,4.545303510217707,19.21,19.00666809,0.20333190999999928
24357.531,9219.154,2097.86,6.781318234680117,18.98,18.75388527,0.22611472999999904
24349.629,8869.958,2066.131,9.412149913809062,14.89,16.64168549,-1.7516854899999998
24313.092,8667.035,2076.635,2.2890858437375576,27.58,26.21619415,1.3638058499999985
26200.538,9037.145,2099.925,7.973775391870701,24.84,24.07557297,0.7644270300000002
26028.135,9102.987,2062.038,6.001569628021097,16.93,12.36085606,4.56914394
26082.263,9005.364,2029.09,3.437552181422228,15.98,21.29662704,-5.31662704
26082.279,9032.859,1939.464,3.7215612315262714,20.66,18.45117188,2.2088281199999997
26082.284,9035.226,1931.561,4.07301522216647,15.94,16.30896568,-0.3689656800000005
26001.97,8955.128,2036.216,6.6637782075926335,14.82,14.34225464,0.4777453600000001
26001.992,8956.311,2033.459,5.7425139094317625,12.03,14.34225464,-2.312254640000001
26028.052,9108.044,2069.483,9.426183161810409,8.35,12.36085606,-4.01085606
23997.936,8959.98,2180.261,5.477555750514742,23.04,22.11025238,0.9297476200000006
25651.467,8965.303,1930.548,5.011906024658117,19.28,19.28000069,-6.900000002474371e-07
26219.78,9149.375,2212.197,4.942755709115576,22.38,14.01000023,8.36999977
26219.433,9120.927,2172.615,6.8182873949404526,18.04,13.71376133,4.326238669999999
26218.06,9073.354,2105.232,2.8577508638794438,14.11,20.60525322,-6.495253220000002
26200.116,9078.095,2197.422,3.9075011196399343,15.03,14.94430733,0.08569267000000025
26200.23,9069.376,2176.681,7.62646949774293,17.5,16.02215004,1.4778499600000004
26200.327,9062.98,2161.471,6.719462032037742,23.86,22.58002663,1.2799733700000004
26082.385,8977.582,2116.27,6.744838693401223,22.61,21.48222351,1.1277764899999987
24775.918,9011.49,1951.248,7.342365286472489,17.67,17.34419441,0.32580559000000164
26026.939,9153.816,2136.298,4.748829434711824,14.88,15.32563972,-0.4456397199999991
24201.427,8877.757,2189.489,9.660667627032936,18.07,19.3133049,-1.2433048999999983
26199.911,9136.188,2150.915,3.2598297501556823,13.25,12.63648319,0.6135168100000001
26199.808,9138.644,2146.276,7.698296954521749,10.01,12.63648319,-2.62648319
26199.681,9142.156,2139.65,4.545062925856222,12.89,11.74466228,1.1453377200000006
26199.436,9149.529,2125.735,6.3533583245395215,13.53,10.42229843,3.1077015699999997
24349.463,8852.399,2113.214,9.375412844243108,17.99,12.15999985,5.830000149999998
24319.965,8933.049,2060.843,7.891658570921528,20.97,19.53836632,1.4316336799999974
24356.682,9190.092,2155.433,5.775818297002892,20.25,18.13742447,2.112575530000001
24321.388,8912.167,2124.226,6.95424395603257,17.61,18.55499268,-0.9449926800000021
26082.345,8999.07,2049.125,4.385151080635338,23.01,22.49358749,0.5164125100000021
26027.976,9112.676,2076.309,6.066797590161407,11.14,11.03834915,0.1016508500000004
25825.168,9038.108,2061.252,4.081101812010364,14.21,14.26826859,-0.058268589999999065
25825.339,9032.537,2050.625,4.52790404050251,13.66,12.9386692,0.7213308000000005
25665.766,8989.616,2006.477,6.913084767308883,15.67,14.98729897,0.6827010300000005
25664.471,8987.36,1999.443,4.335860929505032,12.37,14.98729897,-2.6172989700000002
25801.077,9076.056,1987.96,3.7578803866021597,14.92,14.78722191,0.1327780900000004
25800.968,9068.134,1977.03,6.509215006435499,14.35,13.05504704,1.2949529599999998
25925.052,8995.104,2013.885,8.279598118266653,14.64,14.5665369,0.07346310000000145
25924.882,9006.418,2001.877,7.542730076041444,16.44,15.81516552,0.6248344800000005
25924.772,9011.581,1996.438,10.065753275339613,17.65,15.89529419,1.754705809999999
24198.726,8655.017,2239.37,41.2063134119036,21.28,7.96431923,13.31568077
24527.444,8734.473,2161.126,8.083856814664184,29.8,26.5164814,3.2835186000000007
26001.397,8912.954,2132.369,11.782609473287046,11.86,13.96000004,-2.100000040000001
26199.735,9140.399,2142.963,7.658902989332357,14.01,11.74466228,2.2653377199999998
26028.216,9098.779,2055.83,9.562551803781686,12.71,13.34737682,-0.6373768199999983
23874.012,8741.088,2208.138,6.818865888108599,9.79,13.49251938,-3.70251938
23972.391,8988.968,2137.085,6.311824617335487,24.47,25.07332802,-0.6033280200000029
23972.262,8992.765,2129.762,8.967079401900806,28.65,25.69680405,2.953195949999998
24075.798,8765.762,2166.192,3.6288168870850246,16.04,16.56871986,-0.5287198600000025
24074.803,8997.172,2136.993,3.206000935745592,18.42,18.84233856,-0.42233856000000003
24101.833,8836.214,2127.515,5.202779065076691,18.4,17.36271667,1.0372833299999975
24101.627,8841.025,2114.103,7.756440098395852,16.87,15.56775093,1.3022490700000002
24123.929,8641.06,2077.261,7.544054745294811,25.85,26.27590752,-0.4259075199999991
24775.825,9013.939,1944.16,2.5859129915751584,20.99,18.53907776,2.450922239999997
24775.16,9035.75,1880.285,3.3082208209247943,12.49,13.2952528,-0.8052527999999999
24129.376,9159.127,2182.39,5.177219813761255,17.79,22.29538345,-4.50538345
24130.655,9179.264,2139.665,5.1257141941389435,14.65,15.64954472,-0.9995447199999994
24130.856,9183.725,2130.162,7.627227871251957,12.49,15.62248898,-3.1324889799999998
24129.259,9156.556,2187.81,6.412590506184896,17.58,22.29538345,-4.715383450000001
24129.48,9162.016,2176.29,7.522549833667129,30.12,22.95283508,7.167164920000001
24130.014,9170.338,2158.663,8.117697272010485,34.46,24.40506744,10.054932560000001
24130.412,9175.761,2147.131,5.810768107574168,20.0,24.40506744,-4.40506744
24101.442,8847.425,2096.481,4.779994769871631,12.62,14.37733364,-1.7573336400000006
24047.143,8785.346,2021.302,6.0110206288116546,12.42,12.55165577,-0.13165577000000006
24318.93,8793.115,2002.252,6.7051941806337405,14.24,16.56054497,-2.3205449699999985
24031.087,8913.725,2052.756,6.489817408833182,20.39,23.58975601,-3.199756009999998
24319.368,8786.483,2019.785,7.388500389116949,20.27,18.94413567,1.3258643299999981
24247.746,8884.988,2036.514,6.2219656058199915,13.55,14.60399246,-1.05399246
24247.899,8879.561,2048.874,6.62267302529614,14.82,16.17956161,-1.35956161
24047.272,8774.803,2041.178,7.923287007297332,11.04,13.21739483,-2.177394830000001
24047.205,8779.363,2032.561,6.416892939734226,14.42,13.65153313,0.7684668699999992
24114.231,8775.509,1989.418,3.8241555930690274,13.8,19.31910706,-5.51910706
24114.029,8777.709,1983.84,5.725567395465196,32.82,19.31910706,13.50089294
24519.509,9108.006,1893.974,5.514960833950472,19.94,18.41240692,1.5275930800000026
24047.357,8771.303,2047.811,6.1118719718266785,15.29,13.21739483,2.072605169999999
24025.773,8918.981,2037.209,6.403559244669724,28.5,26.57948685,1.9205131500000014
24559.356,9047.871,1867.693,7.435363205653919,36.18,15.68075943,20.499240569999998
24556.85,9050.986,1862.254,7.909185293061607,17.51,15.50121593,2.008784070000001
24624.24,9061.528,1860.012,8.874262110169424,19.81,17.82763863,1.9823613699999996
24117.233,8742.645,2073.149,4.954645799650953,25.01,19.22520256,5.784797440000002
24117.138,8743.736,2070.357,7.263001376841336,18.04,19.22520256,-1.1852025600000005
24174.008,8934.987,2144.122,7.486328672986951,26.47,24.62228012,1.8477198799999996
24173.446,8944.375,2116.425,7.330154568629402,40.76,33.88863754,6.87136246
24438.453,8719.181,2057.206,8.996966488768239,16.24,16.47937965,-0.23937965000000005
24662.656,9007.721,1909.961,6.358828351197064,12.37,12.69150543,-0.3215054300000002
24624.826,9023.477,1930.664,4.41369471078286,24.45,22.86975479,1.5802452099999975
24624.478,9051.551,1878.49,6.091648791584151,14.69,13.74214458,0.9478554199999998
24662.68,9015.873,1896.485,5.3502106500587905,19.9,19.45018387,0.44981612999999854
24662.58,9025.192,1881.086,5.276614444889579,16.91,15.96002865,0.9499713500000002
24248.095,8871.098,2068.092,9.373371485222929,19.27,17.0579567,2.2120433000000013
24247.998,8875.938,2057.112,10.655439549826436,26.26,16.17956161,10.080438390000001
24172.72,8957.948,2076.685,5.674797705644743,23.22,21.09018326,2.129816739999999
24172.572,8960.373,2069.59,9.796040679785108,18.96,19.69347,-0.7334700000000005
24572.199,9031.987,1895.496,5.930833499602694,16.76,16.33572388,0.4242761200000018
24566.607,9038.882,1883.405,4.084898774755251,18.79,18.75914955,0.030850449999999086
24113.324,8785.958,1962.919,6.908132960503706,17.09,17.83524132,-0.7452413200000017
24113.862,8779.911,1978.261,8.398933622787657,34.08,24.17733574,9.902664259999998
24111.722,8803.01,1919.688,9.43465569059001,20.89,18.33369255,2.556307450000002
24046.976,8792.419,2008.075,7.601102683163146,14.79,14.35406208,0.43593791999999887
24046.19,8817.962,1960.505,5.60531613738139,19.2,18.02785873,1.172141270000001
24569.402,9035.434,1889.45,7.21861898149454,18.64,18.75914955,-0.1191495499999995
24044.437,8859.372,1884.014,5.015829841611555,16.35,16.55401611,-0.20401610999999775
24111.481,8805.478,1913.41,6.106139942713575,24.12,18.33369255,5.7863074500000025
24111.111,8809.588,1902.944,9.565887360824773,17.85,16.86084366,0.989156340000001
24109.496,8826.565,1859.684,10.149044142183527,19.46,18.94978905,0.5102109500000012
24109.23,8829.296,1852.705,7.986898083736668,19.0,18.94978905,0.05021095000000031
24108.902,8832.567,1844.326,9.669507174617637,20.75,18.78858185,1.96141815
24168.312,9016.357,1905.692,9.053709571221058,17.49,15.34002686,2.1499731399999984
24515.728,9111.965,1884.145,7.601133731227894,17.37,18.19263458,-0.822634579999999
24513.223,9114.617,1877.592,7.549031858458355,19.02,17.64794922,1.3720507799999986
24511.717,9116.205,1873.66,7.561793041336525,30.15,15.65697289,14.493027109999998
24497.839,8561.307,2198.747,6.61045981759165,23.17,20.62583351,2.544166490000002
24497.695,8564.355,2192.726,7.0848518685994035,18.75,20.62583351,-1.8758335099999996
24497.232,8577.169,2167.275,5.210279263148869,27.4,18.61209106,8.787908939999998
24550.637,8627.913,2142.35,5.956411503582193,29.77,17.94777679,11.82222321
24123.578,9146.751,2068.482,8.70588358525524,29.95,24.17852211,5.77147789
24123.491,9149.672,2062.397,7.598044090423938,25.72,24.17852211,1.5414778899999995
23901.904,8951.397,2126.89,7.973012291474792,24.43,22.46811295,1.9618870500000014
23902.129,8961.127,2106.604,6.682109397487325,22.64,21.06315804,1.5768419599999994
23902.343,8970.856,2086.318,9.054529750351008,20.97,21.18168831,-0.21168830999999955
23902.842,8989.084,2048.483,6.272344776875809,16.28,17.96168709,-1.6816870900000005
23902.881,8991.695,2043.081,7.196231444304129,21.2,18.1145153,3.0854846999999985
23824.705,8840.499,2137.124,9.0090178154988,18.7,16.0167141,2.683285899999998
23825.73,8873.375,2080.773,7.6932472987683695,20.94,23.094841,-2.1548409999999976
23825.9,8880.876,2067.785,9.407369504807258,31.82,25.70575714,6.114242860000001
23923.969,8819.19,2109.431,4.8417788053573085,21.64,17.97881126,3.66118874
23922.26,8840.582,2063.168,4.474656187909633,12.25,14.69790268,-2.4479026800000003
23921.781,8845.687,2052.319,4.92053767387273,19.28,18.28805923,0.9919407699999994
23921.115,8852.094,2038.772,7.049896807755397,26.81,19.92404747,6.885952529999997
24358.185,9253.864,2031.381,1.7354774559188495,23.04,22.68265915,0.35734084999999993
24675.936,9072.375,1869.738,4.868815564386337,15.53,15.4743557,0.05564429999999909
23824.68,8836.671,2143.574,9.551864582373744,17.6,17.02999878,0.5700012200000018
24236.745,8824.275,2024.601,7.1777329986565865,23.05,21.11183929,1.9381607100000018
24316.11,9251.887,2048.904,4.969314339021058,19.36,20.14188766,-0.7818876599999989
24315.604,9257.55,2029.469,5.03232322093802,21.45,20.96740532,0.4825946799999983
24230.231,8860.117,1942.308,8.758933382553012,17.78,19.02039909,-1.2403990900000004
24349.538,8904.556,1977.39,8.581531331878193,15.19,14.84336376,0.3466362399999987
24349.393,8914.723,1952.378,8.592151185820763,23.31,21.12732315,2.18267685
24349.269,8925.125,1927.463,6.770255165058638,13.63,13.78046703,-0.15046702999999972
24442.152,8877.078,1943.555,5.833713482852678,14.51,16.11752892,-1.6075289200000018
24441.928,8880.378,1935.997,9.73134507660656,20.01,16.31836319,3.691636810000002
24441.573,8885.185,1925.008,6.432232738326236,15.84,16.58645248,-0.7464524799999985
24074.045,8843.73,2027.635,5.260052281108601,14.26,17.17894173,-2.9189417299999985
24074.012,8846.318,2023.067,5.917326845797402,17.6,17.55449295,0.045507050000001215
24100.683,8877.449,2017.235,3.060933681084799,21.06,21.00645256,0.053547439999999114
24100.268,8888.9,1988.7,4.651002472585576,21.65,21.08085823,0.5691417699999981
24148.209,8890.531,1975.815,5.6092661730382485,15.61,15.69702053,-0.0870205300000002
24193.776,8734.442,2019.323,2.2940943746946374,15.1,16.21391106,-1.1139110600000013
24193.135,8745.786,1988.341,1.3146490025850555,19.93,19.32871819,0.6012818099999997
23920.401,8858.563,2025.258,8.339504421726343,13.07,19.92404747,-6.854047470000001
24072.778,8879.322,1965.062,8.607021087461192,19.92,16.54937935,3.370620650000003
24072.704,8881.932,1960.507,4.300731216897508,18.44,17.68227386,0.7577261400000026
24072.484,8887.524,1950.748,7.208351822712074,17.48,17.68227386,-0.20227385999999825
24071.818,8900.55,1927.968,4.526217847166384,20.47,18.96991348,1.50008652
24099.523,8913.843,1929.225,3.629986639092725,16.16,16.09535217,0.06464782999999841
24122.804,9173.8,2012.421,7.441011826358172,13.45,16.51501656,-3.06501656
24122.704,9178.382,2002.974,6.224485199597902,22.69,17.11536407,5.574635930000003
24121.847,8668.529,2008.312,8.070290824996064,38.45,31.9188633,6.531136700000001
24120.51,8685.462,1965.833,7.3295588543914985,17.76,20.62304878,-2.8630487799999997
24120.308,8687.948,1959.56,4.5628026474971195,18.19,17.61937141,0.5706285900000019
23970.673,9054.136,2009.533,7.763859478377406,20.02,18.01960564,2.000394359999998
24071.609,9042.363,2009.029,7.097569372679818,13.79,14.90006924,-1.1100692400000014
23903.192,9002.121,2021.466,6.525079386491143,15.5,16.77721977,-1.2772197699999985
24130.129,8920.624,1952.606,6.980132735127461,19.92,18.39513779,1.524862210000002
24130.209,8934.285,1925.898,2.885534612512113,16.88,19.12751007,-2.2475100700000006
24170.392,8859.099,2054.195,10.590018413582008,14.5,16.15182114,-1.6518211399999991
24130.177,8937.74,1919.241,7.63839053727944,24.75,21.23401833,3.5159816699999986
23903.526,9011.236,2002.55,5.473835218563023,17.8,16.84759712,0.9524028800000011
24168.283,8873.481,2010.025,9.57215101218075,15.72,16.56933594,-0.8493359399999978
24165.944,8886.69,1969.435,4.910342248764199,15.09,15.57305241,-0.4830524100000009
24258.816,9078.23,1982.143,8.889443458393945,15.26,16.78727341,-1.5272734100000012
24257.215,9096.501,1959.358,5.285488624526761,15.21,17.3035717,-2.0935716999999983
24256.756,9102.178,1952.39,7.2242176046967215,17.18,16.30904007,0.8709599300000015
24256.239,9107.69,1945.614,5.55996555744848,11.01,12.9636898,-1.9536897999999994
24221.679,8838.963,1981.696,7.075720882001974,14.74,15.70234013,-0.9623401299999994
24221.474,8842.885,1975.307,3.661304412364885,15.56,15.92991257,-0.36991257000000033
24220.955,8856.31,1953.633,4.365411091752182,14.69,15.18859482,-0.498594820000001
24252.39,8960.924,1996.617,7.157902276504852,14.54,15.08487225,-0.544872250000001
24300.761,8734.521,2042.405,6.068161748008252,17.73,17.88471603,-0.15471602999999945
24300.327,8748.858,2009.387,8.384918723518254,16.15,16.17778778,-0.027787780000000595
24365.009,8804.2,2012.1,9.269038839061299,11.99,13.77513218,-1.7851321799999997
24364.744,8807.668,2005.456,8.266298809018455,10.04,12.88353348,-2.8435334800000014
24362.464,8836.935,1949.713,8.96732345797769,17.82,18.2678833,-0.4478833000000009
24395.664,8893.539,1958.242,7.029650133540704,13.97,14.83414936,-0.864149359999999
24395.417,8897.046,1950.778,9.976987972328258,16.23,14.83414936,1.3958506400000008
24317.477,8966.49,1958.97,5.3992155911751665,8.99,11.0577383,-2.0677383000000003
24252.242,9003.374,1921.542,6.181278508529,25.48,19.94334984,5.536650160000001
24296.995,9134.86,2013.845,3.6923772829981316,20.37,19.62647247,0.7435275300000015
24318.582,8952.012,2003.145,6.806973850396237,13.85,14.75224209,-0.9022420899999997
24318.294,8956.229,1990.324,6.561695893594763,15.73,14.92328072,0.8067192800000011
24317.988,8959.972,1978.927,9.805368784498086,15.28,13.65893078,1.621069219999999
24070.966,8916.173,1900.628,3.676067055971652,12.41,14.88396263,-2.473962629999999
24070.815,8918.775,1896.071,4.374001714677524,18.43,14.88396263,3.5460373700000005
24070.609,8921.746,1890.862,7.6306907288922945,17.23,14.75268555,2.4773144499999997
24070.474,8923.597,1887.604,5.6677950739249425,18.02,15.74875164,2.2712483599999995
24348.31,8953.526,1862.128,8.049047148577058,19.01,19.60085678,-0.5908567799999993
23903.9,9023.616,1976.882,5.837583404114249,19.32,18.05122185,1.2687781499999993
24547.319,8501.429,2167.918,6.306308428867447,14.93,16.16196442,-1.2319644200000006
24358.377,9263.755,2012.857,4.886369101899997,12.83,14.1879797,-1.3579796999999996
24122.453,9185.224,1988.79,5.123132342621381,10.5,13.76363945,-3.2636394499999994
23826.561,8915.114,2007.883,8.016321226097563,15.22,16.67343712,-1.4534371199999985
24099.365,8922.179,1909.951,4.927846081199103,12.02,13.04903603,-1.0290360300000003
24099.355,8924.589,1904.456,7.644990647476388,9.63,13.33753204,-3.7075320399999985
24219.151,8907.185,1872.245,6.205243830824509,15.33,14.75682735,0.5731726500000001
24226.568,8878.257,1902.942,7.53472209175573,15.36,15.52575207,-0.16575206999999992
24252.234,9006.772,1915.71,3.676253527710381,14.14,19.9910717,-5.8510716999999985
24548.674,8470.681,2216.781,7.184636246881426,13.52,13.96269035,-0.44269035000000123
24392.789,8939.214,1861.248,9.209713404878894,16.4,16.47921371,-0.07921371000000121
24174.47,9152.833,1958.964,4.0025098375882155,17.15,16.97361565,0.1763843499999993
24216.659,9155.836,1940.159,6.347949117628659,19.28,18.49949265,0.7805073500000006
24222.602,8896.255,1865.202,2.6203497858106246,13.95,14.22500324,-0.2750032400000002
24221.889,8899.503,1858.479,7.509911517455246,12.92,14.42367172,-1.5036717199999998
24277.62,9381.413,2051.869,7.467873191210991,22.96,22.95999908,9.200000015141541e-07
23993.993,8949.715,1945.289,6.504521119960431,16.96,16.6399765,0.32002350000000135
24002.892,8780.821,2071.277,9.233820119538734,8.94,12.15849304,-3.2184930400000002
24001.439,8782.457,2063.323,4.760241485469635,10.64,11.59804726,-0.958047259999999
23994.595,8789.914,2026.436,8.328176090837703,16.5,15.66906548,0.8309345199999996
23988.864,8796.043,1996.075,9.103239533265974,13.81,14.00818729,-0.1981872899999999
24091.429,9000.266,2032.723,6.156096652912805,14.15,14.63816833,-0.4881683299999988
24089.928,9012.104,1994.807,8.226435984070099,18.28,16.98781204,1.2921879599999997
24089.653,9014.337,1987.652,2.2578932658551123,18.98,16.98781204,1.992187959999999
24122.195,9071.058,1986.204,6.265940073124725,14.17,16.78580475,-2.6158047500000006
24089.179,9018.14,1975.492,4.650882174383308,14.09,13.81177425,0.2782257500000007
24088.89,9020.374,1968.338,6.37606618535289,10.68,13.3831358,-2.7031358
24088.436,9023.708,1957.603,1.598739816230726,16.0,13.83135128,2.16864872
24088.188,9025.481,1951.876,5.6863064461913835,13.31,13.83135128,-0.5213512799999993
24122.256,9069.221,1991.916,7.741926956514591,21.8,17.71321106,4.086788940000002
24122.088,9074.273,1976.209,5.944321155523073,15.55,15.32696438,0.223035620000001
24571.334,8438.375,2246.066,6.229489304910182,11.94,11.93999958,4.1999999922381903e-07
24568.164,8490.368,2158.372,7.508442181970599,23.42,18.42308998,4.996910020000001
24567.853,8494.531,2151.256,1.3755384400295587,16.69,18.42308998,-1.733089979999999
24568.569,8485.449,2166.781,1.3643031188117565,19.32,18.88455963,0.435440370000002
24569.378,8473.656,2186.801,4.881784612208879,15.25,16.30571938,-1.0557193799999993
24134.759,9254.922,1977.219,5.232411107700948,16.37,15.78708458,0.5829154200000009
24167.205,8845.744,1912.729,4.768962360935274,12.54,13.44194317,-0.9019431700000009
24088.525,8967.604,1989.915,3.6964396383546525,15.57,15.4791851,0.09081489999999981
23969.413,8817.248,2057.557,5.757284255619314,12.77,13.6281805,-0.8581804999999996
24017.673,8974.29,2066.891,6.822383014752814,21.37,17.18789291,4.182107090000002
24138.756,9096.281,2022.517,8.120885789125348,15.02,18.13535309,-3.1153530899999993
24087.405,8978.692,1962.061,5.8687826676401,12.01,12.43154812,-0.42154812000000064
24016.451,8978.659,2055.782,8.609890010912029,13.4,17.18789291,-3.7878929099999983
24015.943,8980.577,2050.922,6.567134991760213,11.29,13.72268772,-2.4326877200000006
23921.421,8916.527,2099.665,7.404943956574076,7.67,11.72345924,-4.0534592400000005
23875.383,8943.819,2120.34,3.2468523218639986,11.7,12.88109779,-1.1810977900000008
23875.251,8957.02,2087.656,5.709880646738716,12.0,13.48162651,-1.48162651
23919.774,8946.499,2033.397,3.23769763875388,11.22,12.74262428,-1.5226242799999987
24028.886,8770.119,2027.963,6.806579610934601,13.56,13.30645657,0.25354343000000057
24023.728,8686.214,2025.475,8.065507113629465,10.99,14.36747169,-3.37747169
24286.36,9217.543,2043.329,6.2260493091528915,19.29,17.90616798,1.3838320199999998
24072.652,9154.38,2140.141,2.717054471298074,9.0,12.50191402,-3.501914019999999
24072.587,9156.298,2136.07,1.9332027829488623,10.92,12.50191402,-1.5819140199999993
24072.496,9158.217,2132.001,6.3708795311166675,11.06,12.50191402,-1.4419140199999987
23919.209,8954.578,2015.659,3.794475721362189,16.95,16.98035431,-0.030354309999999884
23875.363,8940.445,2128.684,7.972242469970414,10.49,12.88109779,-2.39109779
24610.344,9056.484,1870.814,4.22293594552386,12.58,13.25238132,-0.6723813199999995
24610.204,9060.01,1862.535,7.4042515489406435,13.29,13.15049362,0.1395063799999985
24052.389,8636.434,2019.525,5.681487657295961,13.88,16.91809082,-3.038090819999999
24083.914,8731.587,1976.15,6.150647526886828,18.73,17.20088577,1.5291142300000011
24087.657,8727.382,1990.859,4.12085597904093,15.14,16.22873306,-1.0887330599999991
24076.627,8739.743,1947.411,7.977850525047938,12.55,14.92165947,-2.371659469999999
24073.451,8743.29,1934.778,7.536430521141894,10.13,10.79933357,-0.6693335699999992
