block_id,xcentre,ycentre,zcentre,xlength,ylength,zlength,recpe,ue
7963703,8915.0,24057.5,1807.5,10.0,15.0,15.0,17.77767754,1
7963704,8925.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963705,8935.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963706,8935.0,24042.5,1807.5,10.0,15.0,15.0,18.47999954,1
7963707,8935.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963708,8925.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963709,8925.0,24057.5,1822.5,10.0,15.0,15.0,14.03569412,2
7963710,8935.0,24057.5,1822.5,10.0,15.0,15.0,13.39129448,2
7963711,8925.0,24057.5,1807.5,10.0,15.0,15.0,20.41427422,1
7963712,8945.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963713,8955.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963714,8955.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963715,8955.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963716,8945.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963717,8955.0,24057.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963718,8945.0,24057.5,1822.5,10.0,15.0,15.0,12.90750885,3
7963719,8945.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963720,8965.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963721,8965.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963722,8975.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963723,8975.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963724,8975.0,24057.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963725,8975.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963726,8965.0,24057.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963727,8965.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963728,8995.0,24057.5,1822.5,10.0,15.0,15.0,13.35999966,2
7963729,8985.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963730,8995.0,24042.5,1822.5,10.0,15.0,15.0,11.84000015,2
7963731,8995.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963732,8985.0,24057.5,1822.5,10.0,15.0,15.0,12.47521305,1
7963733,8995.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963734,8985.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963735,8985.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963736,9005.0,24042.5,1822.5,10.0,15.0,15.0,13.35999966,2
7963737,9015.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963738,9015.0,24042.5,1822.5,10.0,15.0,15.0,13.35999966,2
7963739,9015.0,24057.5,1822.5,10.0,15.0,15.0,13.35999966,2
7963741,9005.0,24057.5,1822.5,10.0,15.0,15.0,13.35999966,2
7963742,9005.0,24042.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963743,9005.0,24057.5,1807.5,10.0,15.0,15.0,13.35999966,2
7963744,9035.0,24042.5,1822.5,10.0,15.0,15.0,13.35999966,2
7963746,9025.0,24042.5,1822.5,10.0,15.0,15.0,13.35999966,2
7963750,9025.0,24057.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964769,8575.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964772,8575.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964774,8575.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964775,8575.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964776,8585.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964777,8585.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964778,8585.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964779,8595.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964780,8585.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964781,8595.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964782,8595.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964783,8595.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964784,8605.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964785,8615.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964786,8615.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964787,8615.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964788,8605.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964789,8605.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964790,8615.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964791,8605.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964792,8625.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964793,8635.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964795,8635.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964796,8635.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964797,8625.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964798,8625.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964799,8625.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964805,8645.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964806,8645.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964808,8675.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964809,8675.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964810,8675.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964811,8665.0,24087.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964812,8665.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964813,8675.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964816,8685.0,24072.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964820,8685.0,24087.5,1822.5,10.0,15.0,15.0,29.72999954,3
7964822,8685.0,24072.5,1807.5,10.0,15.0,15.0,29.72999954,3
7964840,8755.0,24087.5,1822.5,10.0,15.0,15.0,14.85495472,2
7964847,8755.0,24072.5,1822.5,10.0,15.0,15.0,14.85499954,2
7964848,8765.0,24072.5,1822.5,10.0,15.0,15.0,14.85499954,2
7964850,8765.0,24087.5,1822.5,10.0,15.0,15.0,14.90843391,2
7964852,8775.0,24072.5,1822.5,10.0,15.0,15.0,14.914011,2
7964855,8765.0,24072.5,1807.5,10.0,15.0,15.0,11.85999966,2
7964857,8795.0,24087.5,1807.5,10.0,15.0,15.0,14.81372833,2
7964859,8785.0,24087.5,1807.5,10.0,15.0,15.0,14.84324074,2
7964862,8795.0,24087.5,1822.5,10.0,15.0,15.0,14.43487835,2
7964863,8785.0,24087.5,1822.5,10.0,15.0,15.0,16.68189049,2
7964864,8805.0,24087.5,1807.5,10.0,15.0,15.0,14.83127594,2
7964865,8815.0,24087.5,1822.5,10.0,15.0,15.0,14.25137711,2
7964866,8815.0,24072.5,1822.5,10.0,15.0,15.0,14.65858746,2
7964867,8805.0,24072.5,1807.5,10.0,15.0,15.0,14.85318089,2
7964868,8815.0,24087.5,1807.5,10.0,15.0,15.0,14.79636955,2
7964870,8815.0,24072.5,1807.5,10.0,15.0,15.0,14.84969807,2
7964871,8805.0,24087.5,1822.5,10.0,15.0,15.0,14.32277298,2
7964872,8825.0,24087.5,1822.5,10.0,15.0,15.0,14.23157215,2
7964873,8835.0,24072.5,1822.5,10.0,15.0,15.0,17.20435333,1
7964874,8825.0,24087.5,1807.5,10.0,15.0,15.0,14.77796268,2
7964875,8835.0,24072.5,1807.5,10.0,15.0,15.0,16.98011398,1
7964876,8835.0,24087.5,1807.5,10.0,15.0,15.0,17.252285,1
7964877,8825.0,24072.5,1822.5,10.0,15.0,15.0,16.75172806,2
7964878,8835.0,24087.5,1822.5,10.0,15.0,15.0,17.03591728,1
7964879,8825.0,24072.5,1807.5,10.0,15.0,15.0,14.84716702,2
7964880,8855.0,24087.5,1807.5,10.0,15.0,15.0,17.51759911,1
7964882,8855.0,24072.5,1807.5,10.0,15.0,15.0,17.9776268,1
7964883,8845.0,24072.5,1822.5,10.0,15.0,15.0,16.59873962,1
7964884,8855.0,24072.5,1822.5,10.0,15.0,15.0,14.98999977,3
7964885,8845.0,24087.5,1822.5,10.0,15.0,15.0,16.98274422,1
7964886,8845.0,24087.5,1807.5,10.0,15.0,15.0,17.23312378,1
7964887,8855.0,24087.5,1822.5,10.0,15.0,15.0,16.85373688,1
7964888,8875.0,24087.5,1822.5,10.0,15.0,15.0,13.29653358,2
7964889,8865.0,24087.5,1807.5,10.0,15.0,15.0,12.89911079,2
7964890,8875.0,24087.5,1807.5,10.0,15.0,15.0,17.37566757,1
7964891,8865.0,24072.5,1807.5,10.0,15.0,15.0,12.90499878,2
7964892,8875.0,24072.5,1807.5,10.0,15.0,15.0,17.26431084,1
7964893,8865.0,24087.5,1822.5,10.0,15.0,15.0,17.80063438,1
7964894,8865.0,24072.5,1822.5,10.0,15.0,15.0,16.4854908,1
7964895,8875.0,24072.5,1822.5,10.0,15.0,15.0,13.32595253,2
7964896,8895.0,24072.5,1822.5,10.0,15.0,15.0,17.25025177,1
7964897,8885.0,24072.5,1807.5,10.0,15.0,15.0,17.24294472,1
7964898,8885.0,24087.5,1822.5,10.0,15.0,15.0,17.48119926,1
7964899,8885.0,24072.5,1822.5,10.0,15.0,15.0,17.29340744,1
7964900,8895.0,24072.5,1807.5,10.0,15.0,15.0,14.98999977,3
7964901,8885.0,24087.5,1807.5,10.0,15.0,15.0,14.98999977,3
7964902,8895.0,24087.5,1807.5,10.0,15.0,15.0,14.98999977,3
7964903,8895.0,24087.5,1822.5,10.0,15.0,15.0,12.90750313,3
7964904,8915.0,24072.5,1822.5,10.0,15.0,15.0,12.91370201,3
7964905,8905.0,24087.5,1807.5,10.0,15.0,15.0,14.98999977,3
7964906,8915.0,24072.5,1807.5,10.0,15.0,15.0,17.78271675,1
7964907,8905.0,24072.5,1807.5,10.0,15.0,15.0,14.98999977,3
7964908,8915.0,24087.5,1807.5,10.0,15.0,15.0,17.79399872,1
7964909,8905.0,24087.5,1822.5,10.0,15.0,15.0,12.90766811,3
7964910,8905.0,24072.5,1822.5,10.0,15.0,15.0,12.91174889,3
7964911,8915.0,24087.5,1822.5,10.0,15.0,15.0,12.90787888,3
7964912,8925.0,24072.5,1822.5,10.0,15.0,15.0,16.60116959,1
7964913,8925.0,24087.5,1822.5,10.0,15.0,15.0,16.60554695,1
7964914,8925.0,24087.5,1807.5,10.0,15.0,15.0,17.44949722,1
7964915,8935.0,24087.5,1822.5,10.0,15.0,15.0,17.36587524,3
7964916,8935.0,24072.5,1822.5,10.0,15.0,15.0,12.91007233,3
7964917,8935.0,24087.5,1807.5,10.0,15.0,15.0,14.63999939,2
7964918,8935.0,24072.5,1807.5,10.0,15.0,15.0,14.98999977,3
7964919,8925.0,24072.5,1807.5,10.0,15.0,15.0,17.43810463,1
7964920,8955.0,24087.5,1822.5,10.0,15.0,15.0,14.03569412,2
7964921,8945.0,24087.5,1807.5,10.0,15.0,15.0,15.32999992,2
7964922,8955.0,24072.5,1822.5,10.0,15.0,15.0,11.84000015,2
7964923,8945.0,24087.5,1822.5,10.0,15.0,15.0,14.03569412,2
7964924,8955.0,24072.5,1807.5,10.0,15.0,15.0,13.35999966,2
7964925,8945.0,24072.5,1822.5,10.0,15.0,15.0,12.90774632,3
7964926,8955.0,24087.5,1807.5,10.0,15.0,15.0,13.35999966,2
7964927,8945.0,24072.5,1807.5,10.0,15.0,15.0,13.35999966,2
7964928,8975.0,24087.5,1822.5,10.0,15.0,15.0,12.12118149,1
7964931,8975.0,24087.5,1807.5,10.0,15.0,15.0,13.5,1
7964932,8975.0,24072.5,1822.5,10.0,15.0,15.0,12.47521305,1
7964933,8965.0,24087.5,1807.5,10.0,15.0,15.0,13.35999966,2
7964934,8965.0,24087.5,1822.5,10.0,15.0,15.0,13.91785336,1
7964935,8965.0,24072.5,1822.5,10.0,15.0,15.0,12.12118244,1
7964936,8995.0,24072.5,1807.5,10.0,15.0,15.0,13.35999966,2
7964937,8985.0,24072.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964938,8985.0,24087.5,1807.5,10.0,15.0,15.0,13.35999966,2
7964940,8985.0,24087.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964941,8995.0,24087.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964942,8995.0,24072.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964943,8985.0,24072.5,1807.5,10.0,15.0,15.0,13.35999966,2
7964944,9005.0,24087.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964946,9015.0,24072.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964948,9005.0,24072.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964949,9015.0,24087.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964954,9025.0,24072.5,1822.5,10.0,15.0,15.0,13.35999966,2
7964970,9075.0,24087.5,1822.5,10.0,15.0,15.0,12.05500031,1
7964971,9075.0,24087.5,1807.5,10.0,15.0,15.0,13.5,1
7964973,9065.0,24072.5,1807.5,10.0,15.0,15.0,13.5,1
7964975,9075.0,24072.5,1822.5,10.0,15.0,15.0,12.05500031,1
7964977,9095.0,24087.5,1822.5,10.0,15.0,15.0,13.5,1
7964980,9085.0,24072.5,1822.5,10.0,15.0,15.0,13.5,1
7964982,9085.0,24087.5,1822.5,10.0,15.0,15.0,12.05500031,1
7965976,8575.0,24102.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965977,8575.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965982,8575.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965983,8575.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965984,8595.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965985,8595.0,24102.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965986,8585.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965987,8585.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965988,8585.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965989,8595.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965990,8595.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965991,8585.0,24102.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965992,8615.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965993,8615.0,24102.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965994,8615.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965995,8605.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965996,8605.0,24102.5,1822.5,10.0,15.0,15.0,29.72999954,3
7965997,8605.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965998,8605.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7965999,8615.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7966001,8635.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7966002,8635.0,24117.5,1822.5,10.0,15.0,15.0,30.73999977,2
7966004,8625.0,24102.5,1822.5,10.0,15.0,15.0,29.72999954,3
7966005,8625.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7966006,8625.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7966007,8625.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7966009,8645.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7966010,8655.0,24117.5,1807.5,10.0,15.0,15.0,29.72999954,3
7966011,8645.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7966013,8655.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7966018,8665.0,24117.5,1822.5,10.0,15.0,15.0,29.72999954,3
7966020,8665.0,24102.5,1822.5,10.0,15.0,15.0,29.72999954,3
7966022,8665.0,24102.5,1807.5,10.0,15.0,15.0,29.72999954,3
7966049,8745.0,24117.5,1822.5,10.0,15.0,15.0,11.85999966,2
7966053,8755.0,24117.5,1822.5,10.0,15.0,15.0,14.81738853,2
7966055,8755.0,24102.5,1822.5,10.0,15.0,15.0,14.84598351,2
7966056,8775.0,24117.5,1807.5,10.0,15.0,15.0,11.85999966,2
7966057,8765.0,24102.5,1807.5,10.0,15.0,15.0,11.85999966,2
7966059,8775.0,24117.5,1822.5,10.0,15.0,15.0,16.46888351,2
7966060,8765.0,24117.5,1807.5,10.0,15.0,15.0,11.85999966,2
7966061,8765.0,24117.5,1822.5,10.0,15.0,15.0,14.77149487,2
7966063,8765.0,24102.5,1822.5,10.0,15.0,15.0,14.85320568,2
7966064,8795.0,24102.5,1822.5,10.0,15.0,15.0,14.14794254,2
7966065,8785.0,24102.5,1822.5,10.0,15.0,15.0,14.30679798,2
7966066,8795.0,24117.5,1822.5,10.0,15.0,15.0,14.06247616,2
7966067,8795.0,24117.5,1807.5,10.0,15.0,15.0,14.60498524,2
7966068,8785.0,24117.5,1807.5,10.0,15.0,15.0,14.67568493,2
7966069,8785.0,24102.5,1807.5,10.0,15.0,15.0,14.76324272,2
7966070,8785.0,24117.5,1822.5,10.0,15.0,15.0,14.21772575,2
7966071,8795.0,24102.5,1807.5,10.0,15.0,15.0,14.67863083,2
7966072,8805.0,24117.5,1807.5,10.0,15.0,15.0,14.48934746,2
7966073,8815.0,24102.5,1822.5,10.0,15.0,15.0,13.91281033,2
7966074,8815.0,24117.5,1822.5,10.0,15.0,15.0,13.79708767,2
7966075,8805.0,24102.5,1822.5,10.0,15.0,15.0,14.01609039,2
7966076,8805.0,24117.5,1822.5,10.0,15.0,15.0,13.91963673,2
7966077,8815.0,24102.5,1807.5,10.0,15.0,15.0,14.57795143,2
7966078,8815.0,24117.5,1807.5,10.0,15.0,15.0,14.40127277,2
7966079,8805.0,24102.5,1807.5,10.0,15.0,15.0,14.64524841,2
7966080,8825.0,24102.5,1807.5,10.0,15.0,15.0,14.54354286,2
7966081,8825.0,24102.5,1822.5,10.0,15.0,15.0,13.85873127,2
7966082,8835.0,24117.5,1822.5,10.0,15.0,15.0,13.44990063,2
7966086,8825.0,24117.5,1822.5,10.0,15.0,15.0,13.45831013,2
7966087,8825.0,24117.5,1807.5,10.0,15.0,15.0,14.35667801,2
7966088,8845.0,24102.5,1807.5,10.0,15.0,15.0,17.8115387,1
7966089,8855.0,24102.5,1822.5,10.0,15.0,15.0,17.37151337,1
7966090,8855.0,24102.5,1807.5,10.0,15.0,15.0,17.74002457,1
7966091,8845.0,24102.5,1822.5,10.0,15.0,15.0,17.57634354,1
7966092,8855.0,24117.5,1807.5,10.0,15.0,15.0,17.50858498,1
7966093,8845.0,24117.5,1822.5,10.0,15.0,15.0,17.11094475,1
7966094,8855.0,24117.5,1822.5,10.0,15.0,15.0,17.52098465,1
7966095,8845.0,24117.5,1807.5,10.0,15.0,15.0,17.55960655,1
7966096,8865.0,24117.5,1822.5,10.0,15.0,15.0,17.36182213,1
7966097,8865.0,24102.5,1822.5,10.0,15.0,15.0,17.79066086,1
7966098,8865.0,24102.5,1807.5,10.0,15.0,15.0,13.28691959,2
7966099,8875.0,24117.5,1822.5,10.0,15.0,15.0,13.8252306,3
7966100,8875.0,24117.5,1807.5,10.0,15.0,15.0,17.38642693,1
7966101,8875.0,24102.5,1822.5,10.0,15.0,15.0,13.23928261,2
7966102,8875.0,24102.5,1807.5,10.0,15.0,15.0,17.53701019,1
7966103,8865.0,24117.5,1807.5,10.0,15.0,15.0,17.44675827,1
7966104,8885.0,24102.5,1807.5,10.0,15.0,15.0,17.43330574,1
7966105,8885.0,24117.5,1807.5,10.0,15.0,15.0,17.33506775,1
7966106,8895.0,24102.5,1822.5,10.0,15.0,15.0,12.90749931,3
7966107,8885.0,24117.5,1822.5,10.0,15.0,15.0,17.35046387,1
7966108,8895.0,24102.5,1807.5,10.0,15.0,15.0,14.98999977,3
7966109,8895.0,24117.5,1807.5,10.0,15.0,15.0,18.8864994,1
7966110,8895.0,24117.5,1822.5,10.0,15.0,15.0,17.24944305,1
7966111,8885.0,24102.5,1822.5,10.0,15.0,15.0,17.64392662,1
7966112,8915.0,24102.5,1822.5,10.0,15.0,15.0,12.90749931,3
7966113,8915.0,24117.5,1822.5,10.0,15.0,15.0,17.36589241,3
7966114,8915.0,24102.5,1807.5,10.0,15.0,15.0,19.61618423,1
7966115,8905.0,24102.5,1807.5,10.0,15.0,15.0,14.98999977,3
7966116,8905.0,24117.5,1807.5,10.0,15.0,15.0,18.90100098,1
7966117,8905.0,24117.5,1822.5,10.0,15.0,15.0,16.47369385,1
7966118,8915.0,24117.5,1807.5,10.0,15.0,15.0,20.17695427,1
7966119,8905.0,24102.5,1822.5,10.0,15.0,15.0,12.90749931,3
7966120,8925.0,24102.5,1822.5,10.0,15.0,15.0,17.36589241,3
7966121,8925.0,24102.5,1807.5,10.0,15.0,15.0,12.90749931,3
7966122,8935.0,24102.5,1822.5,10.0,15.0,15.0,14.03569317,2
7966123,8925.0,24117.5,1822.5,10.0,15.0,15.0,17.36589241,3
7966124,8925.0,24117.5,1807.5,10.0,15.0,15.0,20.26672173,1
7966125,8935.0,24102.5,1807.5,10.0,15.0,15.0,14.63999939,2
7966126,8935.0,24117.5,1822.5,10.0,15.0,15.0,14.63999939,2
7966127,8935.0,24117.5,1807.5,10.0,15.0,15.0,14.63999939,2
7966128,8955.0,24117.5,1822.5,10.0,15.0,15.0,14.03569317,2
7966129,8945.0,24117.5,1807.5,10.0,15.0,15.0,14.63999939,2
7966130,8945.0,24102.5,1807.5,10.0,15.0,15.0,14.63999939,2
7966131,8955.0,24102.5,1807.5,10.0,15.0,15.0,15.32999992,2
7966132,8955.0,24102.5,1822.5,10.0,15.0,15.0,14.03569412,2
7966133,8945.0,24102.5,1822.5,10.0,15.0,15.0,14.03569317,2
7966134,8955.0,24117.5,1807.5,10.0,15.0,15.0,19.29327393,1
7966135,8945.0,24117.5,1822.5,10.0,15.0,15.0,14.03569317,2
7966136,8975.0,24102.5,1822.5,10.0,15.0,15.0,12.12121487,1
7966137,8965.0,24117.5,1822.5,10.0,15.0,15.0,15.26147079,1
7966138,8965.0,24102.5,1807.5,10.0,15.0,15.0,17.93336678,1
7966139,8975.0,24102.5,1807.5,10.0,15.0,15.0,15.6508522,1
7966140,8965.0,24117.5,1807.5,10.0,15.0,15.0,18.34811401,1
7966141,8975.0,24117.5,1822.5,10.0,15.0,15.0,12.34712505,1
7966142,8965.0,24102.5,1822.5,10.0,15.0,15.0,13.65109444,1
7966143,8975.0,24117.5,1807.5,10.0,15.0,15.0,15.6508522,1
7966144,8985.0,24117.5,1822.5,10.0,15.0,15.0,13.35999966,2
7966145,8995.0,24117.5,1822.5,10.0,15.0,15.0,13.35999966,2
7966146,8985.0,24102.5,1822.5,10.0,15.0,15.0,13.35999966,2
7966149,8995.0,24102.5,1822.5,10.0,15.0,15.0,13.35999966,2
7966156,9005.0,24102.5,1822.5,10.0,15.0,15.0,13.35999966,2
7966177,9075.0,24117.5,1822.5,10.0,15.0,15.0,12.05535793,1
7966178,9075.0,24117.5,1807.5,10.0,15.0,15.0,13.5,1
7966180,9065.0,24117.5,1822.5,10.0,15.0,15.0,12.05910015,1
7966181,9075.0,24102.5,1807.5,10.0,15.0,15.0,13.5,1
7966182,9075.0,24102.5,1822.5,10.0,15.0,15.0,12.05502701,1
7966184,9085.0,24102.5,1822.5,10.0,15.0,15.0,12.05500031,1
7966185,9095.0,24102.5,1822.5,10.0,15.0,15.0,13.5,1
7966187,9095.0,24117.5,1822.5,10.0,15.0,15.0,13.5,1
7967187,8575.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967188,8565.0,24147.5,1822.5,10.0,15.0,15.0,30.73999977,2
7967190,8565.0,24132.5,1822.5,10.0,15.0,15.0,30.73999977,2
7967191,8575.0,24147.5,1822.5,10.0,15.0,15.0,30.73999977,2
7967192,8585.0,24147.5,1807.5,10.0,15.0,15.0,30.73999977,2
7967193,8585.0,24132.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967194,8595.0,24132.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967195,8595.0,24147.5,1822.5,10.0,15.0,15.0,32.81500244,3
7967196,8585.0,24147.5,1822.5,10.0,15.0,15.0,30.73999977,2
7967197,8595.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967198,8595.0,24147.5,1807.5,10.0,15.0,15.0,30.73999977,2
7967199,8585.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967200,8605.0,24147.5,1822.5,10.0,15.0,15.0,32.81500244,3
7967201,8605.0,24132.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967202,8605.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967203,8605.0,24147.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967204,8615.0,24132.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967205,8615.0,24147.5,1822.5,10.0,15.0,15.0,30.73999977,2
7967206,8615.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967207,8615.0,24147.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967208,8625.0,24147.5,1807.5,10.0,15.0,15.0,30.73999977,2
7967209,8625.0,24147.5,1822.5,10.0,15.0,15.0,32.81500244,3
7967210,8635.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967211,8635.0,24147.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967212,8635.0,24147.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967213,8635.0,24132.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967216,8655.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967218,8645.0,24132.5,1822.5,10.0,15.0,15.0,30.73999977,2
7967219,8655.0,24132.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967220,8645.0,24147.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967221,8655.0,24147.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967222,8655.0,24147.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967223,8645.0,24147.5,1807.5,10.0,15.0,15.0,29.72999954,3
7967228,8665.0,24132.5,1822.5,10.0,15.0,15.0,29.72999954,3
7967256,8755.0,24147.5,1822.5,10.0,15.0,15.0,14.83714104,2
7967260,8745.0,24132.5,1822.5,10.0,15.0,15.0,11.85999966,2
7967263,8755.0,24132.5,1822.5,10.0,15.0,15.0,14.8105402,2
7967264,8765.0,24132.5,1807.5,10.0,15.0,15.0,11.85999966,2
7967265,8765.0,24132.5,1822.5,10.0,15.0,15.0,14.74140644,2
7967268,8775.0,24147.5,1807.5,10.0,15.0,15.0,11.85999966,2
7967269,8775.0,24132.5,1822.5,10.0,15.0,15.0,16.48189735,2
7967270,8775.0,24132.5,1807.5,10.0,15.0,15.0,11.85999966,2
7967272,8785.0,24132.5,1807.5,10.0,15.0,15.0,14.66223812,2
7967273,8785.0,24147.5,1822.5,10.0,15.0,15.0,14.40449619,2
7967274,8795.0,24147.5,1822.5,10.0,15.0,15.0,14.28069401,2
7967275,8795.0,24132.5,1822.5,10.0,15.0,15.0,14.12176418,2
7967276,8785.0,24132.5,1822.5,10.0,15.0,15.0,14.27568626,2
7967277,8795.0,24132.5,1807.5,10.0,15.0,15.0,14.58609009,2
